CONFIG: ticks=10000 ptrmode=raw pool=off layout=multimap
TRADE | AAPL @ 120.397 x100 | ts=5349403026198900
TRADE | AAPL @ 131.046 x100 | ts=5349403035551300
TRADE | AAPL @ 167.429 x100 | ts=5349403035581000
TRADE | AAPL @ 116.681 x100 | ts=5349403035644000
TRADE | AAPL @ 124.677 x100 | ts=5349403035709300
TRADE | AAPL @ 138.703 x100 | ts=5349403035760100
TRADE | AAPL @ 138.738 x100 | ts=5349403035837600
TRADE | AAPL @ 138.288 x100 | ts=5349403035883000
TRADE | AAPL @ 101.436 x100 | ts=5349403035914400
TRADE | AAPL @ 143.064 x100 | ts=5349403035978900
TRADE | AAPL @ 107.408 x100 | ts=5349403036140600
TRADE | AAPL @ 142.167 x100 | ts=5349403036174700
TRADE | AAPL @ 123.924 x100 | ts=5349403036224500
TRADE | AAPL @ 121.853 x100 | ts=5349403036272500
TRADE | AAPL @ 120.088 x100 | ts=5349403036306400
TRADE | AAPL @ 144.163 x100 | ts=5349403036338900
TRADE | AAPL @ 153.998 x100 | ts=5349403036418600
TRADE | AAPL @ 143.768 x100 | ts=5349403036510600
TRADE | AAPL @ 106.497 x100 | ts=5349403036556600
TRADE | AAPL @ 112.098 x100 | ts=5349403036637900
TRADE | AAPL @ 148.547 x100 | ts=5349403036669000
TRADE | AAPL @ 125.488 x100 | ts=5349403036712700
TRADE | AAPL @ 109.484 x100 | ts=5349403036769000
TRADE | AAPL @ 158.101 x100 | ts=5349403036796200
TRADE | AAPL @ 165.661 x100 | ts=5349403036837800
TRADE | AAPL @ 156.279 x100 | ts=5349403036911700
TRADE | AAPL @ 152.887 x100 | ts=5349403036955600
TRADE | AAPL @ 111.75 x100 | ts=5349403036983200
TRADE | AAPL @ 157.415 x100 | ts=5349403037069200
TRADE | AAPL @ 123.35 x100 | ts=5349403037100500
TRADE | AAPL @ 165.574 x100 | ts=5349403037158300
TRADE | AAPL @ 132.216 x100 | ts=5349403037187800
TRADE | AAPL @ 154.287 x100 | ts=5349403037300400
TRADE | AAPL @ 145.44 x100 | ts=5349403037328800
TRADE | AAPL @ 166.72 x100 | ts=5349403037387900
TRADE | AAPL @ 117.052 x100 | ts=5349403037446200
TRADE | AAPL @ 167.232 x100 | ts=5349403037473700
TRADE | AAPL @ 119.044 x100 | ts=5349403037501300
TRADE | AAPL @ 167.32 x100 | ts=5349403037532200
TRADE | AAPL @ 108.065 x100 | ts=5349403037561900
TRADE | AAPL @ 100.194 x100 | ts=5349403037606000
TRADE | AAPL @ 138.853 x100 | ts=5349403037664800
TRADE | AAPL @ 162.903 x100 | ts=5349403037739500
TRADE | AAPL @ 146.757 x100 | ts=5349403037831500
TRADE | AAPL @ 111.709 x100 | ts=5349403037906500
TRADE | AAPL @ 161.068 x100 | ts=5349403037935600
TRADE | AAPL @ 155.219 x100 | ts=5349403037981900
TRADE | AAPL @ 136.366 x100 | ts=5349403038041400
TRADE | AAPL @ 145.565 x100 | ts=5349403038105800
TRADE | AAPL @ 108.419 x100 | ts=5349403038135300
TRADE | AAPL @ 126.692 x100 | ts=5349403038179800
TRADE | AAPL @ 165.067 x100 | ts=5349403038249900
TRADE | AAPL @ 120.274 x100 | ts=5349403038277700
TRADE | AAPL @ 167.508 x100 | ts=5349403039998900
TRADE | AAPL @ 115.725 x100 | ts=5349403040041300
TRADE | AAPL @ 120.096 x100 | ts=5349403040104100
TRADE | AAPL @ 108.841 x100 | ts=5349403040124300
TRADE | AAPL @ 148.474 x100 | ts=5349403040144800
TRADE | AAPL @ 117.341 x100 | ts=5349403040164000
TRADE | AAPL @ 161.071 x100 | ts=5349403040183900
TRADE | AAPL @ 133.687 x100 | ts=5349403040301200
TRADE | AAPL @ 146.465 x100 | ts=5349403040375700
TRADE | AAPL @ 144.642 x100 | ts=5349403040428700
TRADE | AAPL @ 147.766 x100 | ts=5349403040514700
TRADE | AAPL @ 133.104 x100 | ts=5349403040556600
TRADE | AAPL @ 107.28 x100 | ts=5349403040587100
TRADE | AAPL @ 107.185 x100 | ts=5349403040618000
TRADE | AAPL @ 161.87 x100 | ts=5349403040638500
TRADE | AAPL @ 138.265 x100 | ts=5349403040669100
TRADE | AAPL @ 127.918 x100 | ts=5349403040688800
TRADE | AAPL @ 169.995 x100 | ts=5349403040709100
TRADE | AAPL @ 133.154 x100 | ts=5349403040782800
TRADE | AAPL @ 166.405 x100 | ts=5349403040813300
TRADE | AAPL @ 171.236 x100 | ts=5349403040887300
TRADE | AAPL @ 173.006 x100 | ts=5349403040918100
TRADE | AAPL @ 125.377 x100 | ts=5349403041051200
TRADE | AAPL @ 167.475 x100 | ts=5349403041073800
TRADE | AAPL @ 106.266 x100 | ts=5349403041096100
TRADE | AAPL @ 104.654 x100 | ts=5349403041136000
TRADE | AAPL @ 142.673 x100 | ts=5349403041167300
TRADE | AAPL @ 125.821 x100 | ts=5349403041198400
TRADE | AAPL @ 123.857 x100 | ts=5349403041243800
TRADE | AAPL @ 173.319 x100 | ts=5349403041264300
TRADE | AAPL @ 102.581 x100 | ts=5349403041333300
TRADE | AAPL @ 117.373 x100 | ts=5349403041390800
TRADE | AAPL @ 162.742 x100 | ts=5349403041413000
TRADE | AAPL @ 113.357 x100 | ts=5349403041497500
TRADE | AAPL @ 138.911 x100 | ts=5349403041517600
TRADE | AAPL @ 109.02 x100 | ts=5349403041559100
TRADE | AAPL @ 164.882 x100 | ts=5349403041579000
TRADE | AAPL @ 157.73 x100 | ts=5349403041630800
TRADE | AAPL @ 112.834 x100 | ts=5349403041672100
TRADE | AAPL @ 172.433 x100 | ts=5349403041692500
TRADE | AAPL @ 147.203 x100 | ts=5349403041723600
TRADE | AAPL @ 131.438 x100 | ts=5349403041790300
TRADE | AAPL @ 163.412 x100 | ts=5349403041820300
TRADE | AAPL @ 136.279 x100 | ts=5349403041903600
TRADE | AAPL @ 129.592 x100 | ts=5349403041962100
TRADE | AAPL @ 135.704 x100 | ts=5349403042020400
TRADE | AAPL @ 131.908 x100 | ts=5349403042077200
TRADE | AAPL @ 137.879 x100 | ts=5349403042111600
TRADE | AAPL @ 105.242 x100 | ts=5349403042157900
TRADE | AAPL @ 142.034 x100 | ts=5349403042182200
TRADE | AAPL @ 130.068 x100 | ts=5349403042218700
TRADE | AAPL @ 144.356 x100 | ts=5349403042325900
TRADE | AAPL @ 157.952 x100 | ts=5349403042415800
TRADE | AAPL @ 158.53 x100 | ts=5349403042491600
TRADE | AAPL @ 128.224 x100 | ts=5349403042512800
TRADE | AAPL @ 161.401 x100 | ts=5349403042584300
TRADE | AAPL @ 164.06 x100 | ts=5349403042615700
TRADE | AAPL @ 157.614 x100 | ts=5349403042646600
TRADE | AAPL @ 137.933 x100 | ts=5349403042666800
TRADE | AAPL @ 147.157 x100 | ts=5349403042698600
TRADE | AAPL @ 121.417 x100 | ts=5349403042751100
TRADE | AAPL @ 168.373 x100 | ts=5349403042771400
TRADE | AAPL @ 139.143 x100 | ts=5349403042792000
TRADE | AAPL @ 128.546 x100 | ts=5349403042867300
TRADE | AAPL @ 163.475 x100 | ts=5349403044866800
TRADE | AAPL @ 107.049 x100 | ts=5349403044953200
TRADE | AAPL @ 118.837 x100 | ts=5349403044994700
TRADE | AAPL @ 119.649 x100 | ts=5349403045037100
TRADE | AAPL @ 151.358 x100 | ts=5349403045067600
TRADE | AAPL @ 115.89 x100 | ts=5349403045099000
TRADE | AAPL @ 107.74 x100 | ts=5349403045167600
TRADE | AAPL @ 100.079 x100 | ts=5349403045209300
TRADE | AAPL @ 150.368 x100 | ts=5349403045257600
TRADE | AAPL @ 150.395 x100 | ts=5349403045327100
TRADE | AAPL @ 154.736 x100 | ts=5349403045369900
TRADE | AAPL @ 157.875 x100 | ts=5349403045411800
TRADE | AAPL @ 114.067 x100 | ts=5349403045469000
TRADE | AAPL @ 141.86 x100 | ts=5349403045526500
TRADE | AAPL @ 118.314 x100 | ts=5349403045613100
TRADE | AAPL @ 131.26 x100 | ts=5349403045655300
TRADE | AAPL @ 159.305 x100 | ts=5349403045683400
TRADE | AAPL @ 158.961 x100 | ts=5349403045726700
TRADE | AAPL @ 109.056 x100 | ts=5349403045754600
TRADE | AAPL @ 169.038 x100 | ts=5349403045782200
TRADE | AAPL @ 119.719 x100 | ts=5349403045873200
TRADE | AAPL @ 171.213 x100 | ts=5349403045916400
TRADE | AAPL @ 144.649 x100 | ts=5349403046025300
TRADE | AAPL @ 102.762 x100 | ts=5349403046083300
TRADE | AAPL @ 153.067 x100 | ts=5349403046114900
TRADE | AAPL @ 113.454 x100 | ts=5349403046143200
TRADE | AAPL @ 174.687 x100 | ts=5349403046170800
TRADE | AAPL @ 173.856 x100 | ts=5349403046213300
TRADE | AAPL @ 171.259 x100 | ts=5349403046254100
TRADE | AAPL @ 122.654 x100 | ts=5349403046281500
TRADE | AAPL @ 115.957 x100 | ts=5349403046381100
TRADE | AAPL @ 154.082 x100 | ts=5349403046423500
TRADE | AAPL @ 161.414 x100 | ts=5349403046468000
TRADE | AAPL @ 158.945 x100 | ts=5349403046525500
TRADE | AAPL @ 104.379 x100 | ts=5349403046555200
TRADE | AAPL @ 121.082 x100 | ts=5349403046598300
TRADE | AAPL @ 174.862 x100 | ts=5349403046627800
TRADE | AAPL @ 117.759 x100 | ts=5349403046658000
TRADE | AAPL @ 131.766 x100 | ts=5349403046702900
TRADE | AAPL @ 131.376 x100 | ts=5349403046744700
TRADE | AAPL @ 175.523 x100 | ts=5349403046773200
TRADE | AAPL @ 175.91 x100 | ts=5349403046817500
TRADE | AAPL @ 144.257 x100 | ts=5349403046906600
TRADE | AAPL @ 102.646 x100 | ts=5349403046949200
TRADE | AAPL @ 110.912 x100 | ts=5349403046992000
TRADE | AAPL @ 151.367 x100 | ts=5349403047083900
TRADE | AAPL @ 107.388 x100 | ts=5349403047116500
TRADE | AAPL @ 153.945 x100 | ts=5349403047145300
TRADE | AAPL @ 123.26 x100 | ts=5349403047176600
TRADE | AAPL @ 162.706 x100 | ts=5349403047207700
TRADE | AAPL @ 171.815 x100 | ts=5349403047273400
TRADE | AAPL @ 139.961 x100 | ts=5349403047358000
TRADE | AAPL @ 154.874 x100 | ts=5349403047409800
TRADE | AAPL @ 104.638 x100 | ts=5349403047467600
TRADE | AAPL @ 135.197 x100 | ts=5349403047586400
TRADE | AAPL @ 144.917 x100 | ts=5349403047618200
TRADE | AAPL @ 113.338 x100 | ts=5349403047724700
TRADE | AAPL @ 170.924 x100 | ts=5349403047759500
TRADE | AAPL @ 116.517 x100 | ts=5349403047794200
TRADE | AAPL @ 140.048 x100 | ts=5349403047858000
TRADE | AAPL @ 144.426 x100 | ts=5349403047909100
TRADE | AAPL @ 172.569 x100 | ts=5349403047959800
TRADE | AAPL @ 120.505 x100 | ts=5349403047991600
TRADE | AAPL @ 119.841 x100 | ts=5349403048038300
TRADE | AAPL @ 138.738 x100 | ts=5349403050229800
TRADE | AAPL @ 157.841 x100 | ts=5349403050275500
TRADE | AAPL @ 134.159 x100 | ts=5349403050318100
TRADE | AAPL @ 140.767 x100 | ts=5349403050389200
TRADE | AAPL @ 143.407 x100 | ts=5349403050463200
TRADE | AAPL @ 123.442 x100 | ts=5349403050489800
TRADE | AAPL @ 148.519 x100 | ts=5349403050515900
TRADE | AAPL @ 136.741 x100 | ts=5349403050583200
TRADE | AAPL @ 117.918 x100 | ts=5349403050664900
TRADE | AAPL @ 124.408 x100 | ts=5349403050692100
TRADE | AAPL @ 125.214 x100 | ts=5349403050738700
TRADE | AAPL @ 124.153 x100 | ts=5349403050784100
TRADE | AAPL @ 139.737 x100 | ts=5349403050829400
TRADE | AAPL @ 112.862 x100 | ts=5349403050954600
TRADE | AAPL @ 128.824 x100 | ts=5349403051221200
TRADE | AAPL @ 133.416 x100 | ts=5349403051265000
TRADE | AAPL @ 134.391 x100 | ts=5349403051312300
TRADE | AAPL @ 113.433 x100 | ts=5349403051343000
TRADE | AAPL @ 138.494 x100 | ts=5349403051380100
TRADE | AAPL @ 107.01 x100 | ts=5349403051412200
TRADE | AAPL @ 106.444 x100 | ts=5349403051461800
TRADE | AAPL @ 119.703 x100 | ts=5349403051569600
TRADE | AAPL @ 122.242 x100 | ts=5349403051692500
TRADE | AAPL @ 145.874 x100 | ts=5349403051714000
TRADE | AAPL @ 122.99 x100 | ts=5349403051734600
TRADE | AAPL @ 113.155 x100 | ts=5349403051772900
TRADE | AAPL @ 113.02 x100 | ts=5349403051803800
TRADE | AAPL @ 124.902 x100 | ts=5349403051889500
TRADE | AAPL @ 147.651 x100 | ts=5349403052016400
TRADE | AAPL @ 148.769 x100 | ts=5349403052056000
TRADE | AAPL @ 126.127 x100 | ts=5349403052096700
TRADE | AAPL @ 128.025 x100 | ts=5349403052132700
TRADE | AAPL @ 100.084 x100 | ts=5349403052163100
TRADE | AAPL @ 150.484 x100 | ts=5349403052190200
TRADE | AAPL @ 151.69 x100 | ts=5349403052305700
TRADE | AAPL @ 123.527 x100 | ts=5349403052336200
TRADE | AAPL @ 153.23 x100 | ts=5349403052356500
TRADE | AAPL @ 154.07 x100 | ts=5349403052387800
TRADE | AAPL @ 136.219 x100 | ts=5349403052407700
TRADE | AAPL @ 159.641 x100 | ts=5349403052449100
TRADE | AAPL @ 124.074 x100 | ts=5349403052536000
TRADE | AAPL @ 161.345 x100 | ts=5349403052556500
TRADE | AAPL @ 152.881 x100 | ts=5349403052632300
TRADE | AAPL @ 108.766 x100 | ts=5349403052696600
TRADE | AAPL @ 150.08 x100 | ts=5349403052717300
TRADE | AAPL @ 114.981 x100 | ts=5349403052737600
TRADE | AAPL @ 133.421 x100 | ts=5349403052791900
TRADE | AAPL @ 156.403 x100 | ts=5349403052812700
TRADE | AAPL @ 134.354 x100 | ts=5349403052832800
TRADE | AAPL @ 139.819 x100 | ts=5349403052903500
TRADE | AAPL @ 158.779 x100 | ts=5349403052924100
TRADE | AAPL @ 149.701 x100 | ts=5349403052956200
TRADE | AAPL @ 146.246 x100 | ts=5349403052986900
TRADE | AAPL @ 163.263 x100 | ts=5349403053019400
TRADE | AAPL @ 109.397 x100 | ts=5349403053041300
TRADE | AAPL @ 150.272 x100 | ts=5349403053130600
TRADE | AAPL @ 136.426 x100 | ts=5349403053204400
TRADE | AAPL @ 130.726 x100 | ts=5349403053237800
TRADE | AAPL @ 126.192 x100 | ts=5349403053259400
TRADE | AAPL @ 164.03 x100 | ts=5349403053279900
TRADE | AAPL @ 122.488 x100 | ts=5349403053300800
TRADE | AAPL @ 145.388 x100 | ts=5349403053355700
TRADE | AAPL @ 167.284 x100 | ts=5349403053399100
TRADE | AAPL @ 125.004 x100 | ts=5349403053420500
TRADE | AAPL @ 124.102 x100 | ts=5349403055052500
TRADE | AAPL @ 104.532 x100 | ts=5349403055111400
TRADE | AAPL @ 125.284 x100 | ts=5349403055143900
TRADE | AAPL @ 144.938 x100 | ts=5349403055232700
TRADE | AAPL @ 130.892 x100 | ts=5349403055276900
TRADE | AAPL @ 149.527 x100 | ts=5349403055297300
TRADE | AAPL @ 102.162 x100 | ts=5349403055317900
TRADE | AAPL @ 156.936 x100 | ts=5349403055364500
TRADE | AAPL @ 145.175 x100 | ts=5349403055406000
TRADE | AAPL @ 163.268 x100 | ts=5349403055447600
TRADE | AAPL @ 167.372 x100 | ts=5349403055506300
TRADE | AAPL @ 117.094 x100 | ts=5349403055573900
TRADE | AAPL @ 142.043 x100 | ts=5349403055637400
TRADE | AAPL @ 131.16 x100 | ts=5349403055657600
TRADE | AAPL @ 165.735 x100 | ts=5349403055677800
TRADE | AAPL @ 121.4 x100 | ts=5349403055726000
TRADE | AAPL @ 115.319 x100 | ts=5349403055756500
TRADE | AAPL @ 117.828 x100 | ts=5349403055838300
TRADE | AAPL @ 168.944 x100 | ts=5349403055860400
TRADE | AAPL @ 137.185 x100 | ts=5349403055903000
TRADE | AAPL @ 169.1 x100 | ts=5349403055923400
TRADE | AAPL @ 115.033 x100 | ts=5349403055944200
TRADE | AAPL @ 126.161 x100 | ts=5349403055996100
TRADE | AAPL @ 140.115 x100 | ts=5349403056026800
TRADE | AAPL @ 142.756 x100 | ts=5349403056057600
TRADE | AAPL @ 129.163 x100 | ts=5349403056089000
TRADE | AAPL @ 121.902 x100 | ts=5349403056142500
TRADE | AAPL @ 159.763 x100 | ts=5349403056163300
TRADE | AAPL @ 103.086 x100 | ts=5349403056185000
TRADE | AAPL @ 169.81 x100 | ts=5349403056205500
TRADE | AAPL @ 107.135 x100 | ts=5349403056271800
TRADE | AAPL @ 137.215 x100 | ts=5349403056292300
TRADE | AAPL @ 101.029 x100 | ts=5349403056335300
TRADE | AAPL @ 110.984 x100 | ts=5349403056368200
TRADE | AAPL @ 170.291 x100 | ts=5349403056389500
TRADE | AAPL @ 117.099 x100 | ts=5349403056433300
TRADE | AAPL @ 127.033 x100 | ts=5349403056466000
TRADE | AAPL @ 164.558 x100 | ts=5349403056487300
TRADE | AAPL @ 139.364 x100 | ts=5349403056518400
TRADE | AAPL @ 103.81 x100 | ts=5349403056540400
TRADE | AAPL @ 112.996 x100 | ts=5349403056572600
TRADE | AAPL @ 118.048 x100 | ts=5349403056632100
TRADE | AAPL @ 171.062 x100 | ts=5349403056680100
TRADE | AAPL @ 127.437 x100 | ts=5349403056702400
TRADE | AAPL @ 171.28 x100 | ts=5349403056747700
TRADE | AAPL @ 171.377 x100 | ts=5349403056781600
TRADE | AAPL @ 115.268 x100 | ts=5349403056804500
TRADE | AAPL @ 159.05 x100 | ts=5349403056839500
TRADE | AAPL @ 157.796 x100 | ts=5349403056898400
TRADE | AAPL @ 171.502 x100 | ts=5349403056935200
TRADE | AAPL @ 150.66 x100 | ts=5349403056983300
TRADE | AAPL @ 160.194 x100 | ts=5349403057032400
TRADE | AAPL @ 113.575 x100 | ts=5349403057080300
TRADE | AAPL @ 150.465 x100 | ts=5349403057102000
TRADE | AAPL @ 116.263 x100 | ts=5349403057129900
TRADE | AAPL @ 121.833 x100 | ts=5349403057174500
TRADE | AAPL @ 172.927 x100 | ts=5349403057196400
TRADE | AAPL @ 174.116 x100 | ts=5349403057251800
TRADE | AAPL @ 174.194 x100 | ts=5349403057284200
TRADE | AAPL @ 139.674 x100 | ts=5349403057305300
TRADE | AAPL @ 102.978 x100 | ts=5349403057336700
TRADE | AAPL @ 125.966 x100 | ts=5349403057379100
TRADE | AAPL @ 153.496 x100 | ts=5349403057411300
TRADE | AAPL @ 118.649 x100 | ts=5349403057454500
TRADE | AAPL @ 109.358 x100 | ts=5349403058907200
TRADE | AAPL @ 174.724 x100 | ts=5349403058929000
TRADE | AAPL @ 122.172 x100 | ts=5349403058971200
TRADE | AAPL @ 138.451 x100 | ts=5349403059014200
TRADE | AAPL @ 140.806 x100 | ts=5349403059045400
TRADE | AAPL @ 143.078 x100 | ts=5349403059076100
TRADE | AAPL @ 155.921 x100 | ts=5349403059106500
TRADE | AAPL @ 111.842 x100 | ts=5349403059126500
TRADE | AAPL @ 159.686 x100 | ts=5349403059147600
TRADE | AAPL @ 118.504 x100 | ts=5349403059212600
TRADE | AAPL @ 132.402 x100 | ts=5349403059233800
TRADE | AAPL @ 123.283 x100 | ts=5349403059287400
TRADE | AAPL @ 125.36 x100 | ts=5349403059319000
TRADE | AAPL @ 134.988 x100 | ts=5349403059349600
TRADE | AAPL @ 139.028 x100 | ts=5349403059381000
