CONFIG: ticks=10000 ptrmode=shared pool=on layout=multimap
TRADE | AAPL @ 141.891 x100 | ts=5349417640198100
TRADE | AAPL @ 173.565 x100 | ts=5349417645251300
TRADE | AAPL @ 137.69 x100 | ts=5349417645293900
TRADE | AAPL @ 133.947 x100 | ts=5349417645341600
TRADE | AAPL @ 126.716 x100 | ts=5349417645387000
TRADE | AAPL @ 154.611 x100 | ts=5349417645429600
TRADE | AAPL @ 125.729 x100 | ts=5349417645464900
TRADE | AAPL @ 124.36 x100 | ts=5349417645586100
TRADE | AAPL @ 117.012 x100 | ts=5349417646872600
TRADE | AAPL @ 155.551 x100 | ts=5349417646902300
TRADE | AAPL @ 103.588 x100 | ts=5349417646931300
TRADE | AAPL @ 156.341 x100 | ts=5349417646945400
TRADE | AAPL @ 157.737 x100 | ts=5349417646967000
TRADE | AAPL @ 152.713 x100 | ts=5349417647037800
TRADE | AAPL @ 147.301 x100 | ts=5349417647065500
TRADE | AAPL @ 154.625 x100 | ts=5349417647086900
TRADE | AAPL @ 106.682 x100 | ts=5349417647101000
TRADE | AAPL @ 121.699 x100 | ts=5349417647137100
TRADE | AAPL @ 133.525 x100 | ts=5349417647158800
TRADE | AAPL @ 115.441 x100 | ts=5349417647195600
TRADE | AAPL @ 163.413 x100 | ts=5349417647209500
TRADE | AAPL @ 135.499 x100 | ts=5349417647230600
TRADE | AAPL @ 135.212 x100 | ts=5349417647252000
TRADE | AAPL @ 106.64 x100 | ts=5349417647280500
TRADE | AAPL @ 174.014 x100 | ts=5349417647294500
TRADE | AAPL @ 113.075 x100 | ts=5349417647323100
TRADE | AAPL @ 167.958 x100 | ts=5349417647337100
TRADE | AAPL @ 105.817 x100 | ts=5349417647351000
TRADE | AAPL @ 177.113 x100 | ts=5349417647365200
TRADE | AAPL @ 126.632 x100 | ts=5349417647401500
TRADE | AAPL @ 139.313 x100 | ts=5349417647433500
TRADE | AAPL @ 127.007 x100 | ts=5349417647469700
TRADE | AAPL @ 139.387 x100 | ts=5349417647498600
TRADE | AAPL @ 152.878 x100 | ts=5349417647512800
TRADE | AAPL @ 103.82 x100 | ts=5349417647526800
TRADE | AAPL @ 104.094 x100 | ts=5349417647548200
TRADE | AAPL @ 158.947 x100 | ts=5349417647562500
TRADE | AAPL @ 131.163 x100 | ts=5349417647645600
TRADE | AAPL @ 136.461 x100 | ts=5349417647667700
TRADE | AAPL @ 169.363 x100 | ts=5349417647689900
TRADE | AAPL @ 159.691 x100 | ts=5349417647726100
TRADE | AAPL @ 124.581 x100 | ts=5349417647740500
TRADE | AAPL @ 167.768 x100 | ts=5349417647754700
TRADE | AAPL @ 124.01 x100 | ts=5349417647784000
TRADE | AAPL @ 174.58 x100 | ts=5349417647798400
TRADE | AAPL @ 122.517 x100 | ts=5349417647812500
TRADE | AAPL @ 175.004 x100 | ts=5349417647826900
TRADE | AAPL @ 114.661 x100 | ts=5349417647841400
TRADE | AAPL @ 176.686 x100 | ts=5349417647856000
TRADE | AAPL @ 106.329 x100 | ts=5349417647885300
TRADE | AAPL @ 147.514 x100 | ts=5349417647915100
TRADE | AAPL @ 101.544 x100 | ts=5349417647929300
TRADE | AAPL @ 120.118 x100 | ts=5349417647951100
TRADE | AAPL @ 162.038 x100 | ts=5349417647980200
TRADE | AAPL @ 144.721 x100 | ts=5349417647994500
TRADE | AAPL @ 102.567 x100 | ts=5349417648016000
TRADE | AAPL @ 144.659 x100 | ts=5349417648037900
TRADE | AAPL @ 159.59 x100 | ts=5349417648059300
TRADE | AAPL @ 177.242 x100 | ts=5349417648073500
TRADE | AAPL @ 130.656 x100 | ts=5349417648094700
TRADE | AAPL @ 147.031 x100 | ts=5349417648116100
TRADE | AAPL @ 117.546 x100 | ts=5349417648137500
TRADE | AAPL @ 104.984 x100 | ts=5349417648166500
TRADE | AAPL @ 122.277 x100 | ts=5349417648203400
TRADE | AAPL @ 117.318 x100 | ts=5349417648225100
TRADE | AAPL @ 126.767 x100 | ts=5349417648246700
TRADE | AAPL @ 104.908 x100 | ts=5349417648268500
TRADE | AAPL @ 180.131 x100 | ts=5349417648297700
TRADE | AAPL @ 113.596 x100 | ts=5349417648312500
TRADE | AAPL @ 136.357 x100 | ts=5349417648334300
TRADE | AAPL @ 109.217 x100 | ts=5349417648371400
TRADE | AAPL @ 166.918 x100 | ts=5349417648401200
TRADE | AAPL @ 107.623 x100 | ts=5349417649396700
TRADE | AAPL @ 177.325 x100 | ts=5349417649411600
TRADE | AAPL @ 181.1 x100 | ts=5349417649442800
TRADE | AAPL @ 140.339 x100 | ts=5349417649479000
TRADE | AAPL @ 178.326 x100 | ts=5349417649515400
TRADE | AAPL @ 113.293 x100 | ts=5349417649544900
TRADE | AAPL @ 152.72 x100 | ts=5349417649574100
TRADE | AAPL @ 148.361 x100 | ts=5349417649640100
TRADE | AAPL @ 153.471 x100 | ts=5349417649692300
TRADE | AAPL @ 154.366 x100 | ts=5349417649714000
TRADE | AAPL @ 165.275 x100 | ts=5349417649735800
TRADE | AAPL @ 140.726 x100 | ts=5349417649749800
TRADE | AAPL @ 104.279 x100 | ts=5349417649771700
TRADE | AAPL @ 169.663 x100 | ts=5349417649785900
TRADE | AAPL @ 173.72 x100 | ts=5349417649807600
TRADE | AAPL @ 103.071 x100 | ts=5349417649822100
TRADE | AAPL @ 152.254 x100 | ts=5349417649858900
TRADE | AAPL @ 175.295 x100 | ts=5349417649895700
TRADE | AAPL @ 100.98 x100 | ts=5349417649918000
TRADE | AAPL @ 105.504 x100 | ts=5349417649939600
TRADE | AAPL @ 117.012 x100 | ts=5349417649977000
TRADE | AAPL @ 127.81 x100 | ts=5349417650071400
TRADE | AAPL @ 147.598 x100 | ts=5349417650085800
TRADE | AAPL @ 108.461 x100 | ts=5349417650100400
TRADE | AAPL @ 140.327 x100 | ts=5349417650144100
TRADE | AAPL @ 113.348 x100 | ts=5349417650158600
TRADE | AAPL @ 162.1 x100 | ts=5349417650188000
TRADE | AAPL @ 127.044 x100 | ts=5349417650247700
TRADE | AAPL @ 148.801 x100 | ts=5349417650262100
TRADE | AAPL @ 108.356 x100 | ts=5349417650276800
TRADE | AAPL @ 158.657 x100 | ts=5349417650291700
TRADE | AAPL @ 152.02 x100 | ts=5349417650314000
TRADE | AAPL @ 139.785 x100 | ts=5349417650416100
TRADE | AAPL @ 156.176 x100 | ts=5349417650463900
TRADE | AAPL @ 113.58 x100 | ts=5349417650487800
TRADE | AAPL @ 130.851 x100 | ts=5349417650529500
TRADE | AAPL @ 156.746 x100 | ts=5349417650556600
TRADE | AAPL @ 116.97 x100 | ts=5349417650580900
TRADE | AAPL @ 140.814 x100 | ts=5349417650652300
TRADE | AAPL @ 117.144 x100 | ts=5349417650716000
TRADE | AAPL @ 160.421 x100 | ts=5349417650730900
TRADE | AAPL @ 112.739 x100 | ts=5349417650746800
TRADE | AAPL @ 168.054 x100 | ts=5349417650761800
TRADE | AAPL @ 118.143 x100 | ts=5349417650776800
TRADE | AAPL @ 119.469 x100 | ts=5349417650799900
TRADE | AAPL @ 168.516 x100 | ts=5349417650815000
TRADE | AAPL @ 132.649 x100 | ts=5349417650853800
TRADE | AAPL @ 110.487 x100 | ts=5349417650900100
TRADE | AAPL @ 117.326 x100 | ts=5349417650924100
TRADE | AAPL @ 167.229 x100 | ts=5349417650939300
TRADE | AAPL @ 151.648 x100 | ts=5349417650961700
TRADE | AAPL @ 114.516 x100 | ts=5349417650976700
TRADE | AAPL @ 169.718 x100 | ts=5349417651026200
TRADE | AAPL @ 161.066 x100 | ts=5349417651052900
TRADE | AAPL @ 104.104 x100 | ts=5349417651078300
TRADE | AAPL @ 117.017 x100 | ts=5349417651099800
TRADE | AAPL @ 169.949 x100 | ts=5349417651114700
TRADE | AAPL @ 126.589 x100 | ts=5349417651159500
TRADE | AAPL @ 170.077 x100 | ts=5349417651175100
TRADE | AAPL @ 132.165 x100 | ts=5349417651190200
TRADE | AAPL @ 165.401 x100 | ts=5349417651221100
TRADE | AAPL @ 136.648 x100 | ts=5349417651237000
TRADE | AAPL @ 156.122 x100 | ts=5349417651277300
TRADE | AAPL @ 116.933 x100 | ts=5349417651304100
TRADE | AAPL @ 120.114 x100 | ts=5349417652479800
TRADE | AAPL @ 170.641 x100 | ts=5349417652494700
TRADE | AAPL @ 138.353 x100 | ts=5349417652536900
TRADE | AAPL @ 106.122 x100 | ts=5349417652551000
TRADE | AAPL @ 147.478 x100 | ts=5349417652564900
TRADE | AAPL @ 173.749 x100 | ts=5349417652602000
TRADE | AAPL @ 108.417 x100 | ts=5349417652616200
TRADE | AAPL @ 128.23 x100 | ts=5349417652652700
TRADE | AAPL @ 137.366 x100 | ts=5349417652674400
TRADE | AAPL @ 167.288 x100 | ts=5349417652688900
TRADE | AAPL @ 157.443 x100 | ts=5349417652726400
TRADE | AAPL @ 141.53 x100 | ts=5349417652748500
TRADE | AAPL @ 120.877 x100 | ts=5349417652781700
TRADE | AAPL @ 137.518 x100 | ts=5349417652838000
TRADE | AAPL @ 100.947 x100 | ts=5349417652860600
TRADE | AAPL @ 158.756 x100 | ts=5349417652889700
TRADE | AAPL @ 127.303 x100 | ts=5349417652909200
TRADE | AAPL @ 149.027 x100 | ts=5349417653037400
TRADE | AAPL @ 164.944 x100 | ts=5349417653069900
TRADE | AAPL @ 141.372 x100 | ts=5349417653092100
TRADE | AAPL @ 134.776 x100 | ts=5349417653107400
TRADE | AAPL @ 128.505 x100 | ts=5349417653141200
TRADE | AAPL @ 143.088 x100 | ts=5349417653198300
TRADE | AAPL @ 146.491 x100 | ts=5349417653245000
TRADE | AAPL @ 133.972 x100 | ts=5349417653260000
TRADE | AAPL @ 124.869 x100 | ts=5349417653282100
TRADE | AAPL @ 169.113 x100 | ts=5349417653296800
TRADE | AAPL @ 129.287 x100 | ts=5349417653352000
TRADE | AAPL @ 132.356 x100 | ts=5349417653382400
TRADE | AAPL @ 117.415 x100 | ts=5349417653404200
TRADE | AAPL @ 117.784 x100 | ts=5349417653484300
TRADE | AAPL @ 170.551 x100 | ts=5349417653533000
TRADE | AAPL @ 116.063 x100 | ts=5349417653555600
TRADE | AAPL @ 144.535 x100 | ts=5349417653638800
TRADE | AAPL @ 167.367 x100 | ts=5349417653662300
TRADE | AAPL @ 116.486 x100 | ts=5349417653711200
TRADE | AAPL @ 163.737 x100 | ts=5349417653784300
TRADE | AAPL @ 114.854 x100 | ts=5349417653857000
TRADE | AAPL @ 161.776 x100 | ts=5349417653884800
TRADE | AAPL @ 124.704 x100 | ts=5349417653907800
TRADE | AAPL @ 174.898 x100 | ts=5349417653935000
TRADE | AAPL @ 115.314 x100 | ts=5349417653959700
TRADE | AAPL @ 157.26 x100 | ts=5349417654000700
TRADE | AAPL @ 148.364 x100 | ts=5349417654128700
TRADE | AAPL @ 102.105 x100 | ts=5349417654179400
TRADE | AAPL @ 159.748 x100 | ts=5349417654200800
TRADE | AAPL @ 121.554 x100 | ts=5349417654225100
TRADE | AAPL @ 166.987 x100 | ts=5349417654283000
TRADE | AAPL @ 124.643 x100 | ts=5349417654335700
TRADE | AAPL @ 137.179 x100 | ts=5349417654377600
TRADE | AAPL @ 162.763 x100 | ts=5349417654401500
TRADE | AAPL @ 131.971 x100 | ts=5349417654456200
TRADE | AAPL @ 110.236 x100 | ts=5349417654478400
TRADE | AAPL @ 150.794 x100 | ts=5349417654568800
TRADE | AAPL @ 159.124 x100 | ts=5349417654603300
TRADE | AAPL @ 106.85 x100 | ts=5349417654623000
TRADE | AAPL @ 109.455 x100 | ts=5349417654653100
TRADE | AAPL @ 101.129 x100 | ts=5349417654687100
TRADE | AAPL @ 139.679 x100 | ts=5349417654729700
TRADE | AAPL @ 119.599 x100 | ts=5349417654749300
TRADE | AAPL @ 111.733 x100 | ts=5349417654790400
TRADE | AAPL @ 146.471 x100 | ts=5349417654858400
TRADE | AAPL @ 105.607 x100 | ts=5349417654900500
TRADE | AAPL @ 161.913 x100 | ts=5349417654945500
TRADE | AAPL @ 116.898 x100 | ts=5349417656603300
TRADE | AAPL @ 167.309 x100 | ts=5349417656623900
TRADE | AAPL @ 109.836 x100 | ts=5349417656644600
TRADE | AAPL @ 151.744 x100 | ts=5349417656675900
TRADE | AAPL @ 169.9 x100 | ts=5349417656717600
TRADE | AAPL @ 112.751 x100 | ts=5349417656737700
TRADE | AAPL @ 131.965 x100 | ts=5349417656779800
TRADE | AAPL @ 106.455 x100 | ts=5349417656822000
TRADE | AAPL @ 116.12 x100 | ts=5349417656855000
TRADE | AAPL @ 172.885 x100 | ts=5349417656878000
TRADE | AAPL @ 110.135 x100 | ts=5349417656899300
TRADE | AAPL @ 147.112 x100 | ts=5349417656975100
TRADE | AAPL @ 141.89 x100 | ts=5349417657005900
TRADE | AAPL @ 164.935 x100 | ts=5349417657053600
TRADE | AAPL @ 104.496 x100 | ts=5349417657072700
TRADE | AAPL @ 112.465 x100 | ts=5349417657114300
TRADE | AAPL @ 107.127 x100 | ts=5349417657166100
TRADE | AAPL @ 144.369 x100 | ts=5349417657218700
TRADE | AAPL @ 108.092 x100 | ts=5349417657238300
TRADE | AAPL @ 100.554 x100 | ts=5349417657272500
TRADE | AAPL @ 116.376 x100 | ts=5349417657324400
TRADE | AAPL @ 172.912 x100 | ts=5349417657378300
TRADE | AAPL @ 138.096 x100 | ts=5349417657410700
TRADE | AAPL @ 112.786 x100 | ts=5349417657543000
TRADE | AAPL @ 145.253 x100 | ts=5349417657599900
TRADE | AAPL @ 144.128 x100 | ts=5349417657655800
TRADE | AAPL @ 132.501 x100 | ts=5349417657686500
TRADE | AAPL @ 113.252 x100 | ts=5349417657718400
TRADE | AAPL @ 170.879 x100 | ts=5349417657771800
TRADE | AAPL @ 158.23 x100 | ts=5349417657801400
TRADE | AAPL @ 111.747 x100 | ts=5349417657864300
TRADE | AAPL @ 103.704 x100 | ts=5349417657894900
TRADE | AAPL @ 171.484 x100 | ts=5349417657915600
TRADE | AAPL @ 173.596 x100 | ts=5349417657947200
TRADE | AAPL @ 145.286 x100 | ts=5349417658020300
TRADE | AAPL @ 125.931 x100 | ts=5349417658041400
TRADE | AAPL @ 118.493 x100 | ts=5349417658074700
TRADE | AAPL @ 170.432 x100 | ts=5349417658095000
TRADE | AAPL @ 131.959 x100 | ts=5349417658125200
TRADE | AAPL @ 151.871 x100 | ts=5349417658167600
TRADE | AAPL @ 123.434 x100 | ts=5349417658215300
TRADE | AAPL @ 173.822 x100 | ts=5349417658236300
TRADE | AAPL @ 127.869 x100 | ts=5349417658304000
TRADE | AAPL @ 125.614 x100 | ts=5349417658338800
TRADE | AAPL @ 170.715 x100 | ts=5349417658423100
TRADE | AAPL @ 149.845 x100 | ts=5349417658563200
TRADE | AAPL @ 167.43 x100 | ts=5349417658625700
TRADE | AAPL @ 174.574 x100 | ts=5349417658660800
TRADE | AAPL @ 113.146 x100 | ts=5349417658708900
TRADE | AAPL @ 160.945 x100 | ts=5349417658732200
TRADE | AAPL @ 145.077 x100 | ts=5349417658788800
TRADE | AAPL @ 174.839 x100 | ts=5349417658822200
TRADE | AAPL @ 103.789 x100 | ts=5349417658889100
TRADE | AAPL @ 128.508 x100 | ts=5349417658921800
TRADE | AAPL @ 135.291 x100 | ts=5349417658942700
TRADE | AAPL @ 153.49 x100 | ts=5349417658975700
TRADE | AAPL @ 145.193 x100 | ts=5349417659009000
TRADE | AAPL @ 143.096 x100 | ts=5349417659073700
TRADE | AAPL @ 158.425 x100 | ts=5349417659125300
TRADE | AAPL @ 118.058 x100 | ts=5349417659190300
TRADE | AAPL @ 146.572 x100 | ts=5349417659210300
TRADE | AAPL @ 146.538 x100 | ts=5349417659239700
TRADE | AAPL @ 122.871 x100 | ts=5349417659261400
TRADE | AAPL @ 153.633 x100 | ts=5349417659301700
TRADE | AAPL @ 134.541 x100 | ts=5349417660973900
TRADE | AAPL @ 159.944 x100 | ts=5349417660994000
TRADE | AAPL @ 135.881 x100 | ts=5349417661023700
TRADE | AAPL @ 111.766 x100 | ts=5349417661044700
TRADE | AAPL @ 133.153 x100 | ts=5349417661145200
TRADE | AAPL @ 155.317 x100 | ts=5349417661165700
TRADE | AAPL @ 126.037 x100 | ts=5349417661185100
TRADE | AAPL @ 102.836 x100 | ts=5349417661230800
TRADE | AAPL @ 115.132 x100 | ts=5349417661283000
TRADE | AAPL @ 160.416 x100 | ts=5349417661322900
TRADE | AAPL @ 113.853 x100 | ts=5349417661364200
TRADE | AAPL @ 108.651 x100 | ts=5349417661394700
TRADE | AAPL @ 163.011 x100 | ts=5349417661414300
TRADE | AAPL @ 111.113 x100 | ts=5349417661433400
TRADE | AAPL @ 163.034 x100 | ts=5349417661454300
TRADE | AAPL @ 106.022 x100 | ts=5349417661474600
TRADE | AAPL @ 166.506 x100 | ts=5349417661493900
TRADE | AAPL @ 145.869 x100 | ts=5349417661522900
TRADE | AAPL @ 172.102 x100 | ts=5349417661554500
TRADE | AAPL @ 121.718 x100 | ts=5349417661615300
TRADE | AAPL @ 122.938 x100 | ts=5349417661635900
TRADE | AAPL @ 127.19 x100 | ts=5349417661687100
TRADE | AAPL @ 137.043 x100 | ts=5349417661716500
TRADE | AAPL @ 125.259 x100 | ts=5349417661748100
TRADE | AAPL @ 122.441 x100 | ts=5349417661787700
TRADE | AAPL @ 110.947 x100 | ts=5349417661817800
TRADE | AAPL @ 117.544 x100 | ts=5349417661849500
TRADE | AAPL @ 172.7 x100 | ts=5349417661889100
TRADE | AAPL @ 106.697 x100 | ts=5349417661908300
TRADE | AAPL @ 142.262 x100 | ts=5349417661960500
TRADE | AAPL @ 125.34 x100 | ts=5349417662010800
TRADE | AAPL @ 142.67 x100 | ts=5349417662063100
TRADE | AAPL @ 123.193 x100 | ts=5349417662092700
TRADE | AAPL @ 146.299 x100 | ts=5349417662155000
TRADE | AAPL @ 148.039 x100 | ts=5349417662247400
TRADE | AAPL @ 151.806 x100 | ts=5349417662281800
TRADE | AAPL @ 152.793 x100 | ts=5349417662315900
TRADE | AAPL @ 135.074 x100 | ts=5349417662337800
TRADE | AAPL @ 154.339 x100 | ts=5349417662384400
TRADE | AAPL @ 145.062 x100 | ts=5349417662418100
TRADE | AAPL @ 154.798 x100 | ts=5349417662452700
TRADE | AAPL @ 107.054 x100 | ts=5349417662476200
TRADE | AAPL @ 144.732 x100 | ts=5349417662536100
TRADE | AAPL @ 101.884 x100 | ts=5349417662573100
TRADE | AAPL @ 132.519 x100 | ts=5349417662634900
TRADE | AAPL @ 110.094 x100 | ts=5349417662718200
TRADE | AAPL @ 137.709 x100 | ts=5349417662768300
TRADE | AAPL @ 119.297 x100 | ts=5349417662792400
TRADE | AAPL @ 163.58 x100 | ts=5349417662835400
TRADE | AAPL @ 136.897 x100 | ts=5349417662865800
TRADE | AAPL @ 124.025 x100 | ts=5349417662885800
TRADE | AAPL @ 121.372 x100 | ts=5349417662916600
TRADE | AAPL @ 105.344 x100 | ts=5349417662969400
TRADE | AAPL @ 168.457 x100 | ts=5349417662989000
TRADE | AAPL @ 134.153 x100 | ts=5349417663008300
TRADE | AAPL @ 143.993 x100 | ts=5349417663039000
TRADE | AAPL @ 123.645 x100 | ts=5349417663089000
TRADE | AAPL @ 172.64 x100 | ts=5349417663108300
TRADE | AAPL @ 102.815 x100 | ts=5349417663129800
TRADE | AAPL @ 173.221 x100 | ts=5349417663149300
TRADE | AAPL @ 118.813 x100 | ts=5349417663168600
TRADE | AAPL @ 173.853 x100 | ts=5349417663188000
TRADE | AAPL @ 102.799 x100 | ts=5349417663207100
TRADE | AAPL @ 124.53 x100 | ts=5349417663248600
TRADE | AAPL @ 113.618 x100 | ts=5349417664715400
TRADE | AAPL @ 116.138 x100 | ts=5349417664769300
TRADE | AAPL @ 164.814 x100 | ts=5349417664789400
TRADE | AAPL @ 100.345 x100 | ts=5349417664848800
TRADE | AAPL @ 145.308 x100 | ts=5349417664900100
TRADE | AAPL @ 135.846 x100 | ts=5349417664953100
TRADE | AAPL @ 155.146 x100 | ts=5349417664983300
TRADE | AAPL @ 174.762 x100 | ts=5349417665002600
TRADE | AAPL @ 134.857 x100 | ts=5349417665043900
TRADE | AAPL @ 175.246 x100 | ts=5349417665064100
TRADE | AAPL @ 138.359 x100 | ts=5349417665093000
TRADE | AAPL @ 145.179 x100 | ts=5349417665122100
TRADE | AAPL @ 150.902 x100 | ts=5349417665163800
TRADE | AAPL @ 124.52 x100 | ts=5349417665193100
TRADE | AAPL @ 113.183 x100 | ts=5349417665244800
