CONFIG: ticks=10000 ptrmode=pool pool=on layout=multimap
TRADE | AAPL @ 137.786 x100 | ts=5349452690825000
TRADE | AAPL @ 153.625 x100 | ts=5349452693284100
TRADE | AAPL @ 128.428 x100 | ts=5349452693467800
TRADE | AAPL @ 152.618 x100 | ts=5349452693499000
TRADE | AAPL @ 112.347 x100 | ts=5349452693560000
TRADE | AAPL @ 137.115 x100 | ts=5349452693602200
TRADE | AAPL @ 132.128 x100 | ts=5349452693674300
TRADE | AAPL @ 160.056 x100 | ts=5349452693703400
TRADE | AAPL @ 142.484 x100 | ts=5349452693732500
TRADE | AAPL @ 121.513 x100 | ts=5349452693773400
TRADE | AAPL @ 165.535 x100 | ts=5349452693802600
TRADE | AAPL @ 166.863 x100 | ts=5349452693845000
TRADE | AAPL @ 162.552 x100 | ts=5349452693887800
TRADE | AAPL @ 159.802 x100 | ts=5349452693958000
TRADE | AAPL @ 135.981 x100 | ts=5349452693988800
TRADE | AAPL @ 106.771 x100 | ts=5349452694030700
TRADE | AAPL @ 127.351 x100 | ts=5349452694130800
TRADE | AAPL @ 136.779 x100 | ts=5349452694172500
TRADE | AAPL @ 128.005 x100 | ts=5349452694213300
TRADE | AAPL @ 142.113 x100 | ts=5349452694329600
TRADE | AAPL @ 159.18 x100 | ts=5349452694358200
TRADE | AAPL @ 127.018 x100 | ts=5349452694416100
TRADE | AAPL @ 154.421 x100 | ts=5349452694457800
TRADE | AAPL @ 161.711 x100 | ts=5349452694515100
TRADE | AAPL @ 132.707 x100 | ts=5349452694635600
TRADE | AAPL @ 104.24 x100 | ts=5349452694736000
TRADE | AAPL @ 143.374 x100 | ts=5349452696409000
TRADE | AAPL @ 119.274 x100 | ts=5349452696450100
TRADE | AAPL @ 146.686 x100 | ts=5349452696470000
TRADE | AAPL @ 124.475 x100 | ts=5349452696490200
TRADE | AAPL @ 130.368 x100 | ts=5349452696530200
TRADE | AAPL @ 105.511 x100 | ts=5349452696550300
TRADE | AAPL @ 147.782 x100 | ts=5349452696652800
TRADE | AAPL @ 151.208 x100 | ts=5349452696684000
TRADE | AAPL @ 150.667 x100 | ts=5349452696714400
TRADE | AAPL @ 107.622 x100 | ts=5349452696734100
TRADE | AAPL @ 153.701 x100 | ts=5349452696774400
TRADE | AAPL @ 155.781 x100 | ts=5349452696804500
TRADE | AAPL @ 134.691 x100 | ts=5349452696844500
TRADE | AAPL @ 162.268 x100 | ts=5349452696884800
TRADE | AAPL @ 123.269 x100 | ts=5349452696925300
TRADE | AAPL @ 100.327 x100 | ts=5349452696956400
TRADE | AAPL @ 148.684 x100 | ts=5349452697017200
TRADE | AAPL @ 120.73 x100 | ts=5349452697037300
TRADE | AAPL @ 162.796 x100 | ts=5349452697077500
TRADE | AAPL @ 164.522 x100 | ts=5349452697107100
TRADE | AAPL @ 139.101 x100 | ts=5349452697137200
TRADE | AAPL @ 110.025 x100 | ts=5349452697156800
TRADE | AAPL @ 154.99 x100 | ts=5349452697186500
TRADE | AAPL @ 128.937 x100 | ts=5349452697216100
TRADE | AAPL @ 110.366 x100 | ts=5349452697266100
TRADE | AAPL @ 164.567 x100 | ts=5349452697326500
TRADE | AAPL @ 150.215 x100 | ts=5349452697366900
TRADE | AAPL @ 152.831 x100 | ts=5349452697386400
TRADE | AAPL @ 162.624 x100 | ts=5349452697428000
TRADE | AAPL @ 119.849 x100 | ts=5349452697448200
TRADE | AAPL @ 103.136 x100 | ts=5349452697498300
TRADE | AAPL @ 166.608 x100 | ts=5349452697517600
TRADE | AAPL @ 167.363 x100 | ts=5349452697547800
TRADE | AAPL @ 128.62 x100 | ts=5349452697587400
TRADE | AAPL @ 158.499 x100 | ts=5349452697634300
TRADE | AAPL @ 105.684 x100 | ts=5349452697653800
TRADE | AAPL @ 105.73 x100 | ts=5349452697683400
TRADE | AAPL @ 170.376 x100 | ts=5349452697764500
TRADE | AAPL @ 114.092 x100 | ts=5349452697784700
TRADE | AAPL @ 151.436 x100 | ts=5349452697835000
TRADE | AAPL @ 144.064 x100 | ts=5349452697958100
TRADE | AAPL @ 154.068 x100 | ts=5349452697988600
TRADE | AAPL @ 158.097 x100 | ts=5349452698038800
TRADE | AAPL @ 128.918 x100 | ts=5349452698059600
TRADE | AAPL @ 114.142 x100 | ts=5349452698090000
TRADE | AAPL @ 107.423 x100 | ts=5349452698120800
TRADE | AAPL @ 108.877 x100 | ts=5349452698173100
TRADE | AAPL @ 109.746 x100 | ts=5349452698204300
TRADE | AAPL @ 167.349 x100 | ts=5349452698224300
TRADE | AAPL @ 170.599 x100 | ts=5349452698263600
TRADE | AAPL @ 159.738 x100 | ts=5349452698295000
TRADE | AAPL @ 137.416 x100 | ts=5349452698392700
TRADE | AAPL @ 105.89 x100 | ts=5349452698414600
TRADE | AAPL @ 138.765 x100 | ts=5349452698436000
TRADE | AAPL @ 115.657 x100 | ts=5349452698456900
TRADE | AAPL @ 151.479 x100 | ts=5349452698478300
TRADE | AAPL @ 128.297 x100 | ts=5349452698567800
TRADE | AAPL @ 122.054 x100 | ts=5349452698679600
TRADE | AAPL @ 136.385 x100 | ts=5349452698752500
TRADE | AAPL @ 143.98 x100 | ts=5349452698772300
TRADE | AAPL @ 135.04 x100 | ts=5349452698803000
TRADE | AAPL @ 147.386 x100 | ts=5349452698833600
TRADE | AAPL @ 121.238 x100 | ts=5349452698853000
TRADE | AAPL @ 168.014 x100 | ts=5349452698893700
TRADE | AAPL @ 137.766 x100 | ts=5349452700407100
TRADE | AAPL @ 170.739 x100 | ts=5349452700449100
TRADE | AAPL @ 171.543 x100 | ts=5349452700479300
TRADE | AAPL @ 103.236 x100 | ts=5349452700499400
TRADE | AAPL @ 111.416 x100 | ts=5349452700529600
TRADE | AAPL @ 114.573 x100 | ts=5349452700580000
TRADE | AAPL @ 125.333 x100 | ts=5349452700650100
TRADE | AAPL @ 122.823 x100 | ts=5349452700720800
TRADE | AAPL @ 105.527 x100 | ts=5349452700773000
TRADE | AAPL @ 151.689 x100 | ts=5349452700793400
TRADE | AAPL @ 148.455 x100 | ts=5349452700854100
TRADE | AAPL @ 154.716 x100 | ts=5349452700917600
TRADE | AAPL @ 112.791 x100 | ts=5349452700978800
TRADE | AAPL @ 156.476 x100 | ts=5349452701093800
TRADE | AAPL @ 117.022 x100 | ts=5349452701116400
TRADE | AAPL @ 118.902 x100 | ts=5349452701148400
TRADE | AAPL @ 119.142 x100 | ts=5349452701180400
TRADE | AAPL @ 158.053 x100 | ts=5349452701200900
TRADE | AAPL @ 132.598 x100 | ts=5349452701231800
TRADE | AAPL @ 138.599 x100 | ts=5349452701317800
TRADE | AAPL @ 158.581 x100 | ts=5349452701339500
TRADE | AAPL @ 140.198 x100 | ts=5349452701393400
TRADE | AAPL @ 159.155 x100 | ts=5349452701454300
TRADE | AAPL @ 152.965 x100 | ts=5349452701546600
TRADE | AAPL @ 113.99 x100 | ts=5349452701583100
TRADE | AAPL @ 141.517 x100 | ts=5349452701633900
TRADE | AAPL @ 159.469 x100 | ts=5349452701662100
TRADE | AAPL @ 148.81 x100 | ts=5349452701693800
TRADE | AAPL @ 160.723 x100 | ts=5349452701724600
TRADE | AAPL @ 162.843 x100 | ts=5349452701756600
TRADE | AAPL @ 111.782 x100 | ts=5349452701821400
TRADE | AAPL @ 163.071 x100 | ts=5349452701842100
TRADE | AAPL @ 119.473 x100 | ts=5349452701968500
TRADE | AAPL @ 141.44 x100 | ts=5349452701989800
TRADE | AAPL @ 106.249 x100 | ts=5349452702011800
TRADE | AAPL @ 144.092 x100 | ts=5349452702036500
TRADE | AAPL @ 116.914 x100 | ts=5349452702068500
TRADE | AAPL @ 166.205 x100 | ts=5349452702089800
TRADE | AAPL @ 152.781 x100 | ts=5349452702141700
TRADE | AAPL @ 138.124 x100 | ts=5349452702174700
TRADE | AAPL @ 166.475 x100 | ts=5349452702216000
TRADE | AAPL @ 161.553 x100 | ts=5349452702248700
TRADE | AAPL @ 159.287 x100 | ts=5349452702281100
TRADE | AAPL @ 108.198 x100 | ts=5349452702371600
TRADE | AAPL @ 101.52 x100 | ts=5349452702439600
TRADE | AAPL @ 136.006 x100 | ts=5349452702474100
TRADE | AAPL @ 108.139 x100 | ts=5349452702505700
TRADE | AAPL @ 156.245 x100 | ts=5349452702526800
TRADE | AAPL @ 140.428 x100 | ts=5349452702575900
TRADE | AAPL @ 152.553 x100 | ts=5349452702617300
TRADE | AAPL @ 120.864 x100 | ts=5349452702658300
TRADE | AAPL @ 160.302 x100 | ts=5349452702679000
TRADE | AAPL @ 112.248 x100 | ts=5349452702700300
TRADE | AAPL @ 131.088 x100 | ts=5349452702731400
TRADE | AAPL @ 147.268 x100 | ts=5349452702851200
TRADE | AAPL @ 130.132 x100 | ts=5349452702875500
TRADE | AAPL @ 125.616 x100 | ts=5349452702906700
TRADE | AAPL @ 150.653 x100 | ts=5349452702927100
TRADE | AAPL @ 154.179 x100 | ts=5349452702958600
TRADE | AAPL @ 142.795 x100 | ts=5349452703033300
TRADE | AAPL @ 147.003 x100 | ts=5349452703088300
TRADE | AAPL @ 151.245 x100 | ts=5349452703130900
TRADE | AAPL @ 137.722 x100 | ts=5349452703268200
TRADE | AAPL @ 157.81 x100 | ts=5349452703306800
TRADE | AAPL @ 102.537 x100 | ts=5349452705032600
TRADE | AAPL @ 165.029 x100 | ts=5349452705059300
TRADE | AAPL @ 164.299 x100 | ts=5349452705139200
TRADE | AAPL @ 168.39 x100 | ts=5349452705220200
TRADE | AAPL @ 151.212 x100 | ts=5349452705245900
TRADE | AAPL @ 150.765 x100 | ts=5349452705285100
TRADE | AAPL @ 160.874 x100 | ts=5349452705338000
TRADE | AAPL @ 113.381 x100 | ts=5349452705363700
TRADE | AAPL @ 127.555 x100 | ts=5349452705403800
TRADE | AAPL @ 108.159 x100 | ts=5349452705523800
TRADE | AAPL @ 146.74 x100 | ts=5349452705550700
TRADE | AAPL @ 169.085 x100 | ts=5349452705616000
TRADE | AAPL @ 157.626 x100 | ts=5349452705694600
TRADE | AAPL @ 141.364 x100 | ts=5349452705761100
TRADE | AAPL @ 149.271 x100 | ts=5349452705815600
TRADE | AAPL @ 110.143 x100 | ts=5349452705845200
TRADE | AAPL @ 159.89 x100 | ts=5349452705898700
TRADE | AAPL @ 116.45 x100 | ts=5349452705924800
TRADE | AAPL @ 169.353 x100 | ts=5349452705952000
TRADE | AAPL @ 124.588 x100 | ts=5349452705979900
TRADE | AAPL @ 100.765 x100 | ts=5349452706020000
TRADE | AAPL @ 100.399 x100 | ts=5349452706060400
TRADE | AAPL @ 170.134 x100 | ts=5349452706086100
TRADE | AAPL @ 120.595 x100 | ts=5349452706141300
TRADE | AAPL @ 171.179 x100 | ts=5349452706167700
TRADE | AAPL @ 161.689 x100 | ts=5349452706236400
TRADE | AAPL @ 170.339 x100 | ts=5349452706276300
TRADE | AAPL @ 171.776 x100 | ts=5349452706316900
TRADE | AAPL @ 172.313 x100 | ts=5349452706357300
TRADE | AAPL @ 147.827 x100 | ts=5349452706425600
TRADE | AAPL @ 105.759 x100 | ts=5349452706452500
TRADE | AAPL @ 172.361 x100 | ts=5349452706507300
TRADE | AAPL @ 154.816 x100 | ts=5349452706543000
TRADE | AAPL @ 101.293 x100 | ts=5349452706583000
TRADE | AAPL @ 156.906 x100 | ts=5349452706664300
TRADE | AAPL @ 116.249 x100 | ts=5349452706691700
TRADE | AAPL @ 172.377 x100 | ts=5349452706718200
TRADE | AAPL @ 131.555 x100 | ts=5349452706745300
TRADE | AAPL @ 122.077 x100 | ts=5349452706794300
TRADE | AAPL @ 121.242 x100 | ts=5349452706864000
TRADE | AAPL @ 157.169 x100 | ts=5349452706978600
TRADE | AAPL @ 172.483 x100 | ts=5349452707021900
TRADE | AAPL @ 107.01 x100 | ts=5349452707049500
TRADE | AAPL @ 172.911 x100 | ts=5349452707076500
TRADE | AAPL @ 111.105 x100 | ts=5349452707103500
TRADE | AAPL @ 172.969 x100 | ts=5349452707159700
TRADE | AAPL @ 137.406 x100 | ts=5349452707202000
TRADE | AAPL @ 135.334 x100 | ts=5349452707241900
TRADE | AAPL @ 173.145 x100 | ts=5349452707281000
TRADE | AAPL @ 173.186 x100 | ts=5349452707320200
TRADE | AAPL @ 120.661 x100 | ts=5349452707347000
TRADE | AAPL @ 122.156 x100 | ts=5349452707387700
TRADE | AAPL @ 107.017 x100 | ts=5349452707427000
TRADE | AAPL @ 128.69 x100 | ts=5349452707478600
TRADE | AAPL @ 173.209 x100 | ts=5349452707504500
TRADE | AAPL @ 115.402 x100 | ts=5349452707530900
TRADE | AAPL @ 154.515 x100 | ts=5349452707688200
TRADE | AAPL @ 119.174 x100 | ts=5349452707749300
TRADE | AAPL @ 170.783 x100 | ts=5349452707942600
TRADE | AAPL @ 114.309 x100 | ts=5349452707976600
TRADE | AAPL @ 114.328 x100 | ts=5349452708022400
TRADE | AAPL @ 163.87 x100 | ts=5349452708080400
TRADE | AAPL @ 122.642 x100 | ts=5349452708110600
TRADE | AAPL @ 171.118 x100 | ts=5349452708138200
TRADE | AAPL @ 173.251 x100 | ts=5349452710133600
TRADE | AAPL @ 101.136 x100 | ts=5349452710198100
TRADE | AAPL @ 112.867 x100 | ts=5349452710250000
TRADE | AAPL @ 159.642 x100 | ts=5349452710291300
TRADE | AAPL @ 116.636 x100 | ts=5349452710353600
TRADE | AAPL @ 171.662 x100 | ts=5349452710373600
TRADE | AAPL @ 128.939 x100 | ts=5349452710404000
TRADE | AAPL @ 131.072 x100 | ts=5349452710444800
TRADE | AAPL @ 147.295 x100 | ts=5349452710486100
TRADE | AAPL @ 116.804 x100 | ts=5349452710506600
TRADE | AAPL @ 161.596 x100 | ts=5349452710526800
TRADE | AAPL @ 104.898 x100 | ts=5349452710567700
TRADE | AAPL @ 115.012 x100 | ts=5349452710599200
TRADE | AAPL @ 101.768 x100 | ts=5349452710651100
TRADE | AAPL @ 140.401 x100 | ts=5349452710671500
TRADE | AAPL @ 127.31 x100 | ts=5349452710754600
TRADE | AAPL @ 125.002 x100 | ts=5349452710806300
TRADE | AAPL @ 173.831 x100 | ts=5349452710826700
TRADE | AAPL @ 112.147 x100 | ts=5349452710846700
TRADE | AAPL @ 102.63 x100 | ts=5349452710876800
TRADE | AAPL @ 140.344 x100 | ts=5349452710950300
TRADE | AAPL @ 174.042 x100 | ts=5349452710971300
TRADE | AAPL @ 139.275 x100 | ts=5349452710991800
TRADE | AAPL @ 110.917 x100 | ts=5349452711022400
TRADE | AAPL @ 140.445 x100 | ts=5349452711053000
TRADE | AAPL @ 174.077 x100 | ts=5349452711094600
TRADE | AAPL @ 174.152 x100 | ts=5349452711147900
TRADE | AAPL @ 169.812 x100 | ts=5349452711168000
TRADE | AAPL @ 168.858 x100 | ts=5349452711198000
TRADE | AAPL @ 114.189 x100 | ts=5349452711306300
TRADE | AAPL @ 151.521 x100 | ts=5349452711326800
TRADE | AAPL @ 135.548 x100 | ts=5349452711357200
TRADE | AAPL @ 168.558 x100 | ts=5349452711387800
TRADE | AAPL @ 146.986 x100 | ts=5349452711461000
TRADE | AAPL @ 103.218 x100 | ts=5349452711481500
TRADE | AAPL @ 122.255 x100 | ts=5349452711512300
TRADE | AAPL @ 120.235 x100 | ts=5349452711543400
TRADE | AAPL @ 145.92 x100 | ts=5349452711585900
TRADE | AAPL @ 118.336 x100 | ts=5349452711606500
TRADE | AAPL @ 154.213 x100 | ts=5349452711626900
TRADE | AAPL @ 153.502 x100 | ts=5349452711725100
TRADE | AAPL @ 157.963 x100 | ts=5349452711769300
TRADE | AAPL @ 163.185 x100 | ts=5349452711803100
TRADE | AAPL @ 151.055 x100 | ts=5349452711823200
TRADE | AAPL @ 141.481 x100 | ts=5349452711897900
TRADE | AAPL @ 163.865 x100 | ts=5349452711919200
TRADE | AAPL @ 164.026 x100 | ts=5349452711950800
TRADE | AAPL @ 154.508 x100 | ts=5349452711981500
TRADE | AAPL @ 130.429 x100 | ts=5349452712002100
TRADE | AAPL @ 120.91 x100 | ts=5349452712032200
TRADE | AAPL @ 170.381 x100 | ts=5349452712136000
TRADE | AAPL @ 129.045 x100 | ts=5349452712156300
TRADE | AAPL @ 128.641 x100 | ts=5349452712186600
TRADE | AAPL @ 130.405 x100 | ts=5349452712237800
TRADE | AAPL @ 141.684 x100 | ts=5349452712289400
TRADE | AAPL @ 162.358 x100 | ts=5349452712309600
TRADE | AAPL @ 171.423 x100 | ts=5349452712340300
TRADE | AAPL @ 102.656 x100 | ts=5349452712381300
TRADE | AAPL @ 129.387 x100 | ts=5349452712412800
TRADE | AAPL @ 147.129 x100 | ts=5349452712454300
TRADE | AAPL @ 174.626 x100 | ts=5349452712485500
TRADE | AAPL @ 174.974 x100 | ts=5349452712537400
TRADE | AAPL @ 100.939 x100 | ts=5349452712557900
TRADE | AAPL @ 175.316 x100 | ts=5349452712619700
TRADE | AAPL @ 135.834 x100 | ts=5349452713881100
TRADE | AAPL @ 154.405 x100 | ts=5349452713912600
TRADE | AAPL @ 158.81 x100 | ts=5349452713953800
TRADE | AAPL @ 124.881 x100 | ts=5349452713995600
TRADE | AAPL @ 130.911 x100 | ts=5349452714026100
TRADE | AAPL @ 139.848 x100 | ts=5349452714076900
TRADE | AAPL @ 160.488 x100 | ts=5349452714117600
TRADE | AAPL @ 115.405 x100 | ts=5349452714137900
TRADE | AAPL @ 168.667 x100 | ts=5349452714157900
TRADE | AAPL @ 116.193 x100 | ts=5349452714198700
TRADE | AAPL @ 136.273 x100 | ts=5349452714218600
TRADE | AAPL @ 102.582 x100 | ts=5349452714238800
TRADE | AAPL @ 137.323 x100 | ts=5349452714300300
TRADE | AAPL @ 113.641 x100 | ts=5349452714342400
TRADE | AAPL @ 145.468 x100 | ts=5349452714362600
TRADE | AAPL @ 145.084 x100 | ts=5349452714414800
TRADE | AAPL @ 154.447 x100 | ts=5349452714446600
TRADE | AAPL @ 120.264 x100 | ts=5349452714488700
TRADE | AAPL @ 138.4 x100 | ts=5349452714550200
TRADE | AAPL @ 139.022 x100 | ts=5349452714598600
TRADE | AAPL @ 101.717 x100 | ts=5349452714629000
TRADE | AAPL @ 175.424 x100 | ts=5349452714649800
TRADE | AAPL @ 175.579 x100 | ts=5349452714681100
TRADE | AAPL @ 104.213 x100 | ts=5349452714701600
TRADE | AAPL @ 117.626 x100 | ts=5349452714733300
TRADE | AAPL @ 155.083 x100 | ts=5349452714774000
TRADE | AAPL @ 114.268 x100 | ts=5349452714793800
TRADE | AAPL @ 136.961 x100 | ts=5349452714887000
TRADE | AAPL @ 175.664 x100 | ts=5349452714906700
TRADE | AAPL @ 149.014 x100 | ts=5349452714947700
TRADE | AAPL @ 129.938 x100 | ts=5349452714979200
TRADE | AAPL @ 118.1 x100 | ts=5349452715081600
TRADE | AAPL @ 175.696 x100 | ts=5349452715102800
TRADE | AAPL @ 114.005 x100 | ts=5349452715144900
TRADE | AAPL @ 103.856 x100 | ts=5349452715196800
TRADE | AAPL @ 162.439 x100 | ts=5349452715227400
TRADE | AAPL @ 111.471 x100 | ts=5349452715269800
TRADE | AAPL @ 176.317 x100 | ts=5349452715290600
TRADE | AAPL @ 110.352 x100 | ts=5349452715311300
TRADE | AAPL @ 176.379 x100 | ts=5349452715331900
TRADE | AAPL @ 131.254 x100 | ts=5349452715352000
TRADE | AAPL @ 146.164 x100 | ts=5349452715382100
TRADE | AAPL @ 105.311 x100 | ts=5349452715411600
TRADE | AAPL @ 105.112 x100 | ts=5349452715441600
TRADE | AAPL @ 113.331 x100 | ts=5349452715472100
TRADE | AAPL @ 148.802 x100 | ts=5349452715502800
TRADE | AAPL @ 176.572 x100 | ts=5349452715522500
TRADE | AAPL @ 112.028 x100 | ts=5349452715585700
TRADE | AAPL @ 134.561 x100 | ts=5349452715616700
TRADE | AAPL @ 176.711 x100 | ts=5349452715637700
TRADE | AAPL @ 169.983 x100 | ts=5349452715700600
TRADE | AAPL @ 140.607 x100 | ts=5349452715755000
TRADE | AAPL @ 166.677 x100 | ts=5349452715775300
TRADE | AAPL @ 108.398 x100 | ts=5349452715816800
TRADE | AAPL @ 127.633 x100 | ts=5349452715847500
TRADE | AAPL @ 118.67 x100 | ts=5349452715878900
TRADE | AAPL @ 120.907 x100 | ts=5349452715910800
TRADE | AAPL @ 149.37 x100 | ts=5349452715952600
TRADE | AAPL @ 138.142 x100 | ts=5349452715984000
TRADE | AAPL @ 151.695 x100 | ts=5349452716036600
TRADE | AAPL @ 134.048 x100 | ts=5349452716068000
TRADE | AAPL @ 151.776 x100 | ts=5349452716123500
TRADE | AAPL @ 154.319 x100 | ts=5349452716156700
TRADE | AAPL @ 145.334 x100 | ts=5349452716212500
TRADE | AAPL @ 132.508 x100 | ts=5349452717973200
TRADE | AAPL @ 124.786 x100 | ts=5349452718008700
TRADE | AAPL @ 152.389 x100 | ts=5349452718041100
TRADE | AAPL @ 111.709 x100 | ts=5349452718106100
TRADE | AAPL @ 154.484 x100 | ts=5349452718169300
TRADE | AAPL @ 145.973 x100 | ts=5349452718297600
TRADE | AAPL @ 163.146 x100 | ts=5349452718325900
TRADE | AAPL @ 166.713 x100 | ts=5349452718370000
TRADE | AAPL @ 154.176 x100 | ts=5349452718399800
TRADE | AAPL @ 176.959 x100 | ts=5349452718458300
TRADE | AAPL @ 109.908 x100 | ts=5349452718545100
TRADE | AAPL @ 126.051 x100 | ts=5349452718585600
TRADE | AAPL @ 177.002 x100 | ts=5349452718605600
TRADE | AAPL @ 132.817 x100 | ts=5349452718626300
TRADE | AAPL @ 177.104 x100 | ts=5349452718646000
TRADE | AAPL @ 109.714 x100 | ts=5349452718666200
TRADE | AAPL @ 140.896 x100 | ts=5349452718802700
TRADE | AAPL @ 126.993 x100 | ts=5349452718896700
TRADE | AAPL @ 159.613 x100 | ts=5349452718916400
TRADE | AAPL @ 121.939 x100 | ts=5349452718957300
TRADE | AAPL @ 165.616 x100 | ts=5349452718977000
TRADE | AAPL @ 102.157 x100 | ts=5349452718996600
TRADE | AAPL @ 155.533 x100 | ts=5349452719152100
TRADE | AAPL @ 131.999 x100 | ts=5349452719173300
TRADE | AAPL @ 136.279 x100 | ts=5349452719204300
TRADE | AAPL @ 100.014 x100 | ts=5349452719256800
TRADE | AAPL @ 166.089 x100 | ts=5349452719292300
TRADE | AAPL @ 129.69 x100 | ts=5349452719346400
TRADE | AAPL @ 119.182 x100 | ts=5349452719389400
TRADE | AAPL @ 153.091 x100 | ts=5349452719432500
TRADE | AAPL @ 163.881 x100 | ts=5349452719464400
TRADE | AAPL @ 137.716 x100 | ts=5349452719497400
TRADE | AAPL @ 128.017 x100 | ts=5349452719529200
TRADE | AAPL @ 138.538 x100 | ts=5349452719583600
TRADE | AAPL @ 158.357 x100 | ts=5349452719616300
TRADE | AAPL @ 141.919 x100 | ts=5349452719648800
TRADE | AAPL @ 145.148 x100 | ts=5349452719689900
TRADE | AAPL @ 146.711 x100 | ts=5349452719732500
TRADE | AAPL @ 139.274 x100 | ts=5349452719784200
TRADE | AAPL @ 146.037 x100 | ts=5349452719854600
TRADE | AAPL @ 151.85 x100 | ts=5349452719908800
TRADE | AAPL @ 137.008 x100 | ts=5349452719929900
TRADE | AAPL @ 122.034 x100 | ts=5349452719960900
TRADE | AAPL @ 130.687 x100 | ts=5349452719991900
TRADE | AAPL @ 159.941 x100 | ts=5349452720012600
TRADE | AAPL @ 157.01 x100 | ts=5349452720063800
TRADE | AAPL @ 158.525 x100 | ts=5349452720094900
TRADE | AAPL @ 107.977 x100 | ts=5349452720115000
TRADE | AAPL @ 160.613 x100 | ts=5349452720135600
TRADE | AAPL @ 121.859 x100 | ts=5349452720155700
TRADE | AAPL @ 164.626 x100 | ts=5349452720175700
TRADE | AAPL @ 124.935 x100 | ts=5349452720195600
TRADE | AAPL @ 169.514 x100 | ts=5349452720237500
TRADE | AAPL @ 142.943 x100 | ts=5349452720267500
TRADE | AAPL @ 114.8 x100 | ts=5349452720308600
TRADE | AAPL @ 169.725 x100 | ts=5349452720371900
TRADE | AAPL @ 133.534 x100 | ts=5349452720392100
TRADE | AAPL @ 126.381 x100 | ts=5349452720422500
TRADE | AAPL @ 123.056 x100 | ts=5349452720517500
TRADE | AAPL @ 156.849 x100 | ts=5349452720538300
TRADE | AAPL @ 143.831 x100 | ts=5349452720600400
TRADE | AAPL @ 130.146 x100 | ts=5349452720713900
TRADE | AAPL @ 115.295 x100 | ts=5349452720744500
TRADE | AAPL @ 120.648 x100 | ts=5349452720795800
TRADE | AAPL @ 117.928 x100 | ts=5349452722185100
TRADE | AAPL @ 162.319 x100 | ts=5349452722205500
TRADE | AAPL @ 131.844 x100 | ts=5349452722225500
TRADE | AAPL @ 118.129 x100 | ts=5349452722256000
TRADE | AAPL @ 169.717 x100 | ts=5349452722317500
TRADE | AAPL @ 126.249 x100 | ts=5349452722337700
TRADE | AAPL @ 152.208 x100 | ts=5349452722389100
TRADE | AAPL @ 145.914 x100 | ts=5349452722454300
TRADE | AAPL @ 115.671 x100 | ts=5349452722495200
TRADE | AAPL @ 142.575 x100 | ts=5349452722515400
TRADE | AAPL @ 101.469 x100 | ts=5349452722556100
TRADE | AAPL @ 156.342 x100 | ts=5349452722576000
TRADE | AAPL @ 157.409 x100 | ts=5349452722606200
TRADE | AAPL @ 117.151 x100 | ts=5349452722647000
TRADE | AAPL @ 104.796 x100 | ts=5349452722718600
