CONFIG: ticks=10000 ptrmode=shared pool=on layout=flat
TRADE | AAPL @ 123.711 x100 | ts=5349438665415900
TRADE | AAPL @ 136.855 x100 | ts=5349438666518400
TRADE | AAPL @ 162.515 x100 | ts=5349438666531400
TRADE | AAPL @ 121.396 x100 | ts=5349438666571100
TRADE | AAPL @ 107.292 x100 | ts=5349438666590800
TRADE | AAPL @ 143.642 x100 | ts=5349438666604000
TRADE | AAPL @ 100.248 x100 | ts=5349438666630600
TRADE | AAPL @ 128.177 x100 | ts=5349438666650700
TRADE | AAPL @ 111.386 x100 | ts=5349438666685700
TRADE | AAPL @ 140.063 x100 | ts=5349438666698900
TRADE | AAPL @ 135.537 x100 | ts=5349438666730500
TRADE | AAPL @ 114.395 x100 | ts=5349438666755700
TRADE | AAPL @ 161.246 x100 | ts=5349438666768100
TRADE | AAPL @ 106.523 x100 | ts=5349438666793200
TRADE | AAPL @ 139.203 x100 | ts=5349438666811800
TRADE | AAPL @ 168.545 x100 | ts=5349438666824100
TRADE | AAPL @ 121.083 x100 | ts=5349438666855900
TRADE | AAPL @ 127.77 x100 | ts=5349438666874600
TRADE | AAPL @ 122.795 x100 | ts=5349438666899600
TRADE | AAPL @ 161.477 x100 | ts=5349438667761500
TRADE | AAPL @ 127.815 x100 | ts=5349438667781100
TRADE | AAPL @ 154.968 x100 | ts=5349438667813500
TRADE | AAPL @ 112.972 x100 | ts=5349438667826000
TRADE | AAPL @ 166.346 x100 | ts=5349438667838100
TRADE | AAPL @ 116.053 x100 | ts=5349438667850600
TRADE | AAPL @ 178.799 x100 | ts=5349438667862900
TRADE | AAPL @ 143.589 x100 | ts=5349438667881500
TRADE | AAPL @ 112.766 x100 | ts=5349438667893900
TRADE | AAPL @ 185.582 x100 | ts=5349438667906100
TRADE | AAPL @ 140.672 x100 | ts=5349438667931300
TRADE | AAPL @ 124.064 x100 | ts=5349438667949900
TRADE | AAPL @ 162.142 x100 | ts=5349438667968500
TRADE | AAPL @ 150.26 x100 | ts=5349438667987000
TRADE | AAPL @ 127.449 x100 | ts=5349438668018700
TRADE | AAPL @ 158.643 x100 | ts=5349438668044600
TRADE | AAPL @ 123.766 x100 | ts=5349438668057900
TRADE | AAPL @ 102.497 x100 | ts=5349438668077500
TRADE | AAPL @ 115.96 x100 | ts=5349438668110900
TRADE | AAPL @ 127.456 x100 | ts=5349438668156100
TRADE | AAPL @ 160.47 x100 | ts=5349438668208200
TRADE | AAPL @ 147.383 x100 | ts=5349438668220800
TRADE | AAPL @ 131.132 x100 | ts=5349438668266400
TRADE | AAPL @ 125.071 x100 | ts=5349438668285200
TRADE | AAPL @ 169.071 x100 | ts=5349438668297700
TRADE | AAPL @ 167.341 x100 | ts=5349438668383000
TRADE | AAPL @ 120.325 x100 | ts=5349438668395600
TRADE | AAPL @ 169.684 x100 | ts=5349438668407900
TRADE | AAPL @ 171.248 x100 | ts=5349438668427000
TRADE | AAPL @ 133.67 x100 | ts=5349438668439500
TRADE | AAPL @ 177.423 x100 | ts=5349438668478300
TRADE | AAPL @ 144.292 x100 | ts=5349438668490700
TRADE | AAPL @ 177.898 x100 | ts=5349438668503300
TRADE | AAPL @ 141.051 x100 | ts=5349438668515500
TRADE | AAPL @ 121.097 x100 | ts=5349438668561000
TRADE | AAPL @ 121.837 x100 | ts=5349438668580700
TRADE | AAPL @ 172.638 x100 | ts=5349438668609200
TRADE | AAPL @ 173.797 x100 | ts=5349438668630100
TRADE | AAPL @ 110.343 x100 | ts=5349438668656700
TRADE | AAPL @ 135.427 x100 | ts=5349438668687800
TRADE | AAPL @ 151.582 x100 | ts=5349438668728400
TRADE | AAPL @ 161.964 x100 | ts=5349438668762700
TRADE | AAPL @ 150.039 x100 | ts=5349438668805900
TRADE | AAPL @ 144.505 x100 | ts=5349438668858400
TRADE | AAPL @ 162.093 x100 | ts=5349438668872200
TRADE | AAPL @ 103.656 x100 | ts=5349438668885000
TRADE | AAPL @ 152.287 x100 | ts=5349438668925100
TRADE | AAPL @ 142.474 x100 | ts=5349438668964700
TRADE | AAPL @ 137.429 x100 | ts=5349438668991200
TRADE | AAPL @ 104.604 x100 | ts=5349438669023700
TRADE | AAPL @ 158.441 x100 | ts=5349438669036300
TRADE | AAPL @ 162.211 x100 | ts=5349438669055100
TRADE | AAPL @ 106.666 x100 | ts=5349438669067300
TRADE | AAPL @ 164.478 x100 | ts=5349438669079600
TRADE | AAPL @ 134.053 x100 | ts=5349438669098500
TRADE | AAPL @ 120.45 x100 | ts=5349438669123800
TRADE | AAPL @ 131.216 x100 | ts=5349438669147200
TRADE | AAPL @ 135.668 x100 | ts=5349438669172500
TRADE | AAPL @ 113.159 x100 | ts=5349438669198300
TRADE | AAPL @ 111.706 x100 | ts=5349438669217400
TRADE | AAPL @ 109.23 x100 | ts=5349438669249800
TRADE | AAPL @ 165.333 x100 | ts=5349438669276100
TRADE | AAPL @ 160.037 x100 | ts=5349438669295800
TRADE | AAPL @ 126.243 x100 | ts=5349438669308700
TRADE | AAPL @ 157.823 x100 | ts=5349438670322500
TRADE | AAPL @ 124.983 x100 | ts=5349438670342000
TRADE | AAPL @ 128.933 x100 | ts=5349438670380400
TRADE | AAPL @ 106.919 x100 | ts=5349438670392800
TRADE | AAPL @ 165.394 x100 | ts=5349438670405100
TRADE | AAPL @ 120.665 x100 | ts=5349438670443700
TRADE | AAPL @ 129.263 x100 | ts=5349438670456200
TRADE | AAPL @ 105.784 x100 | ts=5349438670468500
TRADE | AAPL @ 131.484 x100 | ts=5349438670480900
TRADE | AAPL @ 167.807 x100 | ts=5349438670499900
TRADE | AAPL @ 168.817 x100 | ts=5349438670518800
TRADE | AAPL @ 103.437 x100 | ts=5349438670531300
TRADE | AAPL @ 172.228 x100 | ts=5349438670543700
TRADE | AAPL @ 153.596 x100 | ts=5349438670576400
TRADE | AAPL @ 105.608 x100 | ts=5349438670602200
TRADE | AAPL @ 111.992 x100 | ts=5349438670621300
TRADE | AAPL @ 151.821 x100 | ts=5349438670646800
TRADE | AAPL @ 153.804 x100 | ts=5349438670688700
TRADE | AAPL @ 105.356 x100 | ts=5349438670701200
TRADE | AAPL @ 154.529 x100 | ts=5349438670713500
TRADE | AAPL @ 101.408 x100 | ts=5349438670738600
TRADE | AAPL @ 102.58 x100 | ts=5349438670770800
TRADE | AAPL @ 171.165 x100 | ts=5349438670783300
TRADE | AAPL @ 174.584 x100 | ts=5349438670815100
TRADE | AAPL @ 102.244 x100 | ts=5349438670840700
TRADE | AAPL @ 152.303 x100 | ts=5349438670859600
TRADE | AAPL @ 174.777 x100 | ts=5349438670871900
TRADE | AAPL @ 143.407 x100 | ts=5349438670884300
TRADE | AAPL @ 152.226 x100 | ts=5349438670903100
TRADE | AAPL @ 122.874 x100 | ts=5349438670921900
TRADE | AAPL @ 175.19 x100 | ts=5349438670934200
TRADE | AAPL @ 156.643 x100 | ts=5349438670973000
TRADE | AAPL @ 110.438 x100 | ts=5349438670991800
TRADE | AAPL @ 113.042 x100 | ts=5349438671010800
TRADE | AAPL @ 114.808 x100 | ts=5349438671057100
TRADE | AAPL @ 159.902 x100 | ts=5349438671069800
TRADE | AAPL @ 133.923 x100 | ts=5349438671101900
TRADE | AAPL @ 137.813 x100 | ts=5349438671120900
TRADE | AAPL @ 146.679 x100 | ts=5349438671139700
TRADE | AAPL @ 121.901 x100 | ts=5349438671158700
TRADE | AAPL @ 124.251 x100 | ts=5349438671177900
TRADE | AAPL @ 163.884 x100 | ts=5349438671267300
TRADE | AAPL @ 164.057 x100 | ts=5349438671316700
TRADE | AAPL @ 110.536 x100 | ts=5349438671330500
TRADE | AAPL @ 156.565 x100 | ts=5349438671397000
TRADE | AAPL @ 114.926 x100 | ts=5349438671409800
TRADE | AAPL @ 131.066 x100 | ts=5349438671442500
TRADE | AAPL @ 112.481 x100 | ts=5349438671461800
TRADE | AAPL @ 157.279 x100 | ts=5349438671514200
TRADE | AAPL @ 163.175 x100 | ts=5349438671533500
TRADE | AAPL @ 155.927 x100 | ts=5349438671567000
TRADE | AAPL @ 115.37 x100 | ts=5349438671579600
TRADE | AAPL @ 150.276 x100 | ts=5349438671605500
TRADE | AAPL @ 100.299 x100 | ts=5349438671631400
TRADE | AAPL @ 155.38 x100 | ts=5349438671657900
TRADE | AAPL @ 122.712 x100 | ts=5349438671670900
TRADE | AAPL @ 139.133 x100 | ts=5349438671716700
TRADE | AAPL @ 125.114 x100 | ts=5349438671768600
TRADE | AAPL @ 109.731 x100 | ts=5349438671788300
TRADE | AAPL @ 160.463 x100 | ts=5349438671814200
TRADE | AAPL @ 132.381 x100 | ts=5349438671839900
TRADE | AAPL @ 160.711 x100 | ts=5349438671852400
TRADE | AAPL @ 162.026 x100 | ts=5349438671871400
TRADE | AAPL @ 118.735 x100 | ts=5349438671883900
TRADE | AAPL @ 163.828 x100 | ts=5349438672727300
TRADE | AAPL @ 102.154 x100 | ts=5349438672740200
TRADE | AAPL @ 159.375 x100 | ts=5349438672778700
TRADE | AAPL @ 118.91 x100 | ts=5349438672791000
TRADE | AAPL @ 101.375 x100 | ts=5349438672823600
TRADE | AAPL @ 153.495 x100 | ts=5349438672835900
TRADE | AAPL @ 112.655 x100 | ts=5349438672848400
TRADE | AAPL @ 113.453 x100 | ts=5349438672867400
TRADE | AAPL @ 115.176 x100 | ts=5349438672886500
TRADE | AAPL @ 131.836 x100 | ts=5349438672932300
TRADE | AAPL @ 164.694 x100 | ts=5349438672944900
TRADE | AAPL @ 124.826 x100 | ts=5349438672957300
TRADE | AAPL @ 144.028 x100 | ts=5349438672982900
TRADE | AAPL @ 145.691 x100 | ts=5349438673001900
TRADE | AAPL @ 118.582 x100 | ts=5349438673014100
TRADE | AAPL @ 148.786 x100 | ts=5349438673061700
TRADE | AAPL @ 132.021 x100 | ts=5349438673115100
TRADE | AAPL @ 118.538 x100 | ts=5349438673134200
TRADE | AAPL @ 154.492 x100 | ts=5349438673172300
TRADE | AAPL @ 147.877 x100 | ts=5349438673184900
TRADE | AAPL @ 103.012 x100 | ts=5349438673203900
TRADE | AAPL @ 164.411 x100 | ts=5349438673216600
TRADE | AAPL @ 121.317 x100 | ts=5349438673229000
TRADE | AAPL @ 138.625 x100 | ts=5349438673268400
TRADE | AAPL @ 130.045 x100 | ts=5349438673281700
TRADE | AAPL @ 127.378 x100 | ts=5349438673300500
TRADE | AAPL @ 153.268 x100 | ts=5349438673332700
TRADE | AAPL @ 162.951 x100 | ts=5349438673345400
TRADE | AAPL @ 116.264 x100 | ts=5349438673384400
TRADE | AAPL @ 120.045 x100 | ts=5349438673416900
TRADE | AAPL @ 130.198 x100 | ts=5349438673437000
TRADE | AAPL @ 141.132 x100 | ts=5349438673449200
TRADE | AAPL @ 104.253 x100 | ts=5349438673461900
TRADE | AAPL @ 112.354 x100 | ts=5349438673494400
TRADE | AAPL @ 154.236 x100 | ts=5349438673507100
TRADE | AAPL @ 134.194 x100 | ts=5349438673526800
TRADE | AAPL @ 153.614 x100 | ts=5349438673559400
TRADE | AAPL @ 142.433 x100 | ts=5349438673598700
TRADE | AAPL @ 107.432 x100 | ts=5349438673618000
TRADE | AAPL @ 154.385 x100 | ts=5349438673630300
TRADE | AAPL @ 102.443 x100 | ts=5349438673642800
TRADE | AAPL @ 156.963 x100 | ts=5349438673668800
TRADE | AAPL @ 155.321 x100 | ts=5349438673694600
TRADE | AAPL @ 144.304 x100 | ts=5349438673713900
TRADE | AAPL @ 120.157 x100 | ts=5349438673746700
TRADE | AAPL @ 101.166 x100 | ts=5349438673766100
TRADE | AAPL @ 149.351 x100 | ts=5349438673796700
TRADE | AAPL @ 165.313 x100 | ts=5349438673829000
TRADE | AAPL @ 154.759 x100 | ts=5349438673855200
TRADE | AAPL @ 154.875 x100 | ts=5349438673895000
TRADE | AAPL @ 166.251 x100 | ts=5349438673914900
TRADE | AAPL @ 155.528 x100 | ts=5349438673934900
TRADE | AAPL @ 140.777 x100 | ts=5349438673961800
TRADE | AAPL @ 158.798 x100 | ts=5349438673974700
TRADE | AAPL @ 167.534 x100 | ts=5349438673994500
TRADE | AAPL @ 109.666 x100 | ts=5349438674021300
TRADE | AAPL @ 160.838 x100 | ts=5349438674079100
TRADE | AAPL @ 128.111 x100 | ts=5349438674091800
TRADE | AAPL @ 128.605 x100 | ts=5349438674124600
TRADE | AAPL @ 155.055 x100 | ts=5349438674150500
TRADE | AAPL @ 160.269 x100 | ts=5349438674184400
TRADE | AAPL @ 110.489 x100 | ts=5349438674197300
TRADE | AAPL @ 146.801 x100 | ts=5349438674274000
TRADE | AAPL @ 128.615 x100 | ts=5349438674300800
TRADE | AAPL @ 146.345 x100 | ts=5349438675129700
TRADE | AAPL @ 144.325 x100 | ts=5349438675181800
TRADE | AAPL @ 150.142 x100 | ts=5349438675201000
TRADE | AAPL @ 128.069 x100 | ts=5349438675240200
TRADE | AAPL @ 145.65 x100 | ts=5349438675266300
TRADE | AAPL @ 101.562 x100 | ts=5349438675292700
TRADE | AAPL @ 110.715 x100 | ts=5349438675325900
TRADE | AAPL @ 148.189 x100 | ts=5349438675351900
TRADE | AAPL @ 155.75 x100 | ts=5349438675384100
TRADE | AAPL @ 110.993 x100 | ts=5349438675396700
TRADE | AAPL @ 158.387 x100 | ts=5349438675422200
TRADE | AAPL @ 111.154 x100 | ts=5349438675434800
TRADE | AAPL @ 160.644 x100 | ts=5349438675447100
TRADE | AAPL @ 136.959 x100 | ts=5349438675459600
TRADE | AAPL @ 160.871 x100 | ts=5349438675471900
TRADE | AAPL @ 114.81 x100 | ts=5349438675484300
TRADE | AAPL @ 115.824 x100 | ts=5349438675543200
TRADE | AAPL @ 149.665 x100 | ts=5349438675556000
TRADE | AAPL @ 102.81 x100 | ts=5349438675568600
TRADE | AAPL @ 130.177 x100 | ts=5349438675587600
TRADE | AAPL @ 161.598 x100 | ts=5349438675633200
TRADE | AAPL @ 128.743 x100 | ts=5349438675672400
TRADE | AAPL @ 168.461 x100 | ts=5349438675684700
TRADE | AAPL @ 170.419 x100 | ts=5349438675703900
TRADE | AAPL @ 133.766 x100 | ts=5349438675736700
TRADE | AAPL @ 110.246 x100 | ts=5349438675762600
TRADE | AAPL @ 144.561 x100 | ts=5349438675775200
TRADE | AAPL @ 135.314 x100 | ts=5349438675794500
TRADE | AAPL @ 147.818 x100 | ts=5349438675827300
TRADE | AAPL @ 148.108 x100 | ts=5349438675859600
TRADE | AAPL @ 163.29 x100 | ts=5349438675878900
TRADE | AAPL @ 123.525 x100 | ts=5349438675934700
TRADE | AAPL @ 148.609 x100 | ts=5349438675954500
TRADE | AAPL @ 167.306 x100 | ts=5349438675994900
TRADE | AAPL @ 103.297 x100 | ts=5349438676022500
TRADE | AAPL @ 138.997 x100 | ts=5349438676056900
TRADE | AAPL @ 161.824 x100 | ts=5349438676069900
TRADE | AAPL @ 129.407 x100 | ts=5349438676126000
TRADE | AAPL @ 114.037 x100 | ts=5349438676168800
TRADE | AAPL @ 170.509 x100 | ts=5349438676181200
TRADE | AAPL @ 143.099 x100 | ts=5349438676199900
TRADE | AAPL @ 144.741 x100 | ts=5349438676232300
TRADE | AAPL @ 170.721 x100 | ts=5349438676251100
TRADE | AAPL @ 170.727 x100 | ts=5349438676270100
TRADE | AAPL @ 124.477 x100 | ts=5349438676295700
TRADE | AAPL @ 113.844 x100 | ts=5349438676314400
TRADE | AAPL @ 121.695 x100 | ts=5349438676332900
TRADE | AAPL @ 105.904 x100 | ts=5349438676379200
TRADE | AAPL @ 160.453 x100 | ts=5349438676399100
TRADE | AAPL @ 102.198 x100 | ts=5349438676432300
TRADE | AAPL @ 155.972 x100 | ts=5349438676457700
TRADE | AAPL @ 128.082 x100 | ts=5349438676496500
TRADE | AAPL @ 154.966 x100 | ts=5349438676522100
TRADE | AAPL @ 104.493 x100 | ts=5349438676534500
TRADE | AAPL @ 170.742 x100 | ts=5349438676553600
TRADE | AAPL @ 146.255 x100 | ts=5349438676605500
TRADE | AAPL @ 116.044 x100 | ts=5349438676625200
TRADE | AAPL @ 164.83 x100 | ts=5349438676709800
TRADE | AAPL @ 148.584 x100 | ts=5349438676723700
TRADE | AAPL @ 171.295 x100 | ts=5349438676750500
TRADE | AAPL @ 112.721 x100 | ts=5349438676777200
TRADE | AAPL @ 172.004 x100 | ts=5349438676789800
TRADE | AAPL @ 138.383 x100 | ts=5349438676802800
TRADE | AAPL @ 108.779 x100 | ts=5349438676863800
TRADE | AAPL @ 153.28 x100 | ts=5349438677728900
TRADE | AAPL @ 116.669 x100 | ts=5349438677741700
TRADE | AAPL @ 110.716 x100 | ts=5349438677760800
TRADE | AAPL @ 167.791 x100 | ts=5349438677773300
TRADE | AAPL @ 161.99 x100 | ts=5349438677805900
TRADE | AAPL @ 164.581 x100 | ts=5349438677825400
TRADE | AAPL @ 113.615 x100 | ts=5349438677838100
TRADE | AAPL @ 151.794 x100 | ts=5349438677864000
TRADE | AAPL @ 118.688 x100 | ts=5349438677876200
TRADE | AAPL @ 108.15 x100 | ts=5349438677895400
TRADE | AAPL @ 140.838 x100 | ts=5349438677914500
TRADE | AAPL @ 169.111 x100 | ts=5349438677927000
TRADE | AAPL @ 142.589 x100 | ts=5349438677946100
TRADE | AAPL @ 125.308 x100 | ts=5349438677958400
TRADE | AAPL @ 162.363 x100 | ts=5349438678004800
TRADE | AAPL @ 172.056 x100 | ts=5349438678017600
TRADE | AAPL @ 122.863 x100 | ts=5349438678030900
TRADE | AAPL @ 139.634 x100 | ts=5349438678064200
TRADE | AAPL @ 162.115 x100 | ts=5349438678076700
TRADE | AAPL @ 106.787 x100 | ts=5349438678089400
TRADE | AAPL @ 102.864 x100 | ts=5349438678108600
TRADE | AAPL @ 143.087 x100 | ts=5349438678128000
TRADE | AAPL @ 148.844 x100 | ts=5349438678181500
TRADE | AAPL @ 150.877 x100 | ts=5349438678233900
TRADE | AAPL @ 113.245 x100 | ts=5349438678246400
TRADE | AAPL @ 157.48 x100 | ts=5349438678259000
TRADE | AAPL @ 127.856 x100 | ts=5349438678271500
TRADE | AAPL @ 167.959 x100 | ts=5349438678285400
TRADE | AAPL @ 152.507 x100 | ts=5349438678317400
TRADE | AAPL @ 134.646 x100 | ts=5349438678329900
TRADE | AAPL @ 152.371 x100 | ts=5349438678355500
TRADE | AAPL @ 107.889 x100 | ts=5349438678368000
TRADE | AAPL @ 137.105 x100 | ts=5349438678407600
TRADE | AAPL @ 142.05 x100 | ts=5349438678447900
TRADE | AAPL @ 147.517 x100 | ts=5349438678487800
TRADE | AAPL @ 126.333 x100 | ts=5349438678501500
TRADE | AAPL @ 150.567 x100 | ts=5349438678514300
TRADE | AAPL @ 129.902 x100 | ts=5349438678526800
TRADE | AAPL @ 133.721 x100 | ts=5349438678560000
TRADE | AAPL @ 159.151 x100 | ts=5349438678572200
TRADE | AAPL @ 114.35 x100 | ts=5349438678584400
TRADE | AAPL @ 166.286 x100 | ts=5349438678596900
TRADE | AAPL @ 113.647 x100 | ts=5349438678629500
TRADE | AAPL @ 124.223 x100 | ts=5349438678649000
TRADE | AAPL @ 147.065 x100 | ts=5349438678674900
TRADE | AAPL @ 143.176 x100 | ts=5349438678715700
TRADE | AAPL @ 151.074 x100 | ts=5349438678735800
TRADE | AAPL @ 122.959 x100 | ts=5349438678748600
TRADE | AAPL @ 133.013 x100 | ts=5349438678781700
TRADE | AAPL @ 153.714 x100 | ts=5349438678794600
TRADE | AAPL @ 101.551 x100 | ts=5349438678807500
TRADE | AAPL @ 124.818 x100 | ts=5349438678827200
TRADE | AAPL @ 131.466 x100 | ts=5349438678847300
TRADE | AAPL @ 152.029 x100 | ts=5349438678881100
TRADE | AAPL @ 167.094 x100 | ts=5349438678908700
TRADE | AAPL @ 142.297 x100 | ts=5349438678921700
TRADE | AAPL @ 131.125 x100 | ts=5349438678941800
TRADE | AAPL @ 146.666 x100 | ts=5349438678983800
TRADE | AAPL @ 154.24 x100 | ts=5349438679005500
TRADE | AAPL @ 107.042 x100 | ts=5349438679051200
TRADE | AAPL @ 148.314 x100 | ts=5349438679077900
TRADE | AAPL @ 130.229 x100 | ts=5349438679091500
TRADE | AAPL @ 116.638 x100 | ts=5349438679111300
TRADE | AAPL @ 154.957 x100 | ts=5349438679124200
TRADE | AAPL @ 151.429 x100 | ts=5349438680347800
TRADE | AAPL @ 147.922 x100 | ts=5349438680369600
TRADE | AAPL @ 156.532 x100 | ts=5349438680442300
TRADE | AAPL @ 148.524 x100 | ts=5349438680463900
TRADE | AAPL @ 140.208 x100 | ts=5349438680476400
TRADE | AAPL @ 105.931 x100 | ts=5349438680495700
TRADE | AAPL @ 148.969 x100 | ts=5349438680579800
TRADE | AAPL @ 133.244 x100 | ts=5349438680592800
TRADE | AAPL @ 119.78 x100 | ts=5349438680612600
TRADE | AAPL @ 161.42 x100 | ts=5349438680625200
TRADE | AAPL @ 149.027 x100 | ts=5349438680644300
TRADE | AAPL @ 141.888 x100 | ts=5349438680744600
TRADE | AAPL @ 100.497 x100 | ts=5349438680757600
TRADE | AAPL @ 144.716 x100 | ts=5349438680771000
TRADE | AAPL @ 118.728 x100 | ts=5349438680783400
TRADE | AAPL @ 154.935 x100 | ts=5349438680796200
TRADE | AAPL @ 146.382 x100 | ts=5349438680842000
TRADE | AAPL @ 149.594 x100 | ts=5349438680861400
TRADE | AAPL @ 109.398 x100 | ts=5349438680901500
TRADE | AAPL @ 129.293 x100 | ts=5349438680921000
TRADE | AAPL @ 131.038 x100 | ts=5349438680953700
TRADE | AAPL @ 137.144 x100 | ts=5349438680979700
TRADE | AAPL @ 143.613 x100 | ts=5349438681012200
TRADE | AAPL @ 128.787 x100 | ts=5349438681044600
TRADE | AAPL @ 150.43 x100 | ts=5349438681057800
TRADE | AAPL @ 162.252 x100 | ts=5349438681077500
TRADE | AAPL @ 129.282 x100 | ts=5349438681104500
TRADE | AAPL @ 163.978 x100 | ts=5349438681117700
TRADE | AAPL @ 113.361 x100 | ts=5349438681130200
TRADE | AAPL @ 136.471 x100 | ts=5349438681156000
TRADE | AAPL @ 166.708 x100 | ts=5349438681175700
TRADE | AAPL @ 123.951 x100 | ts=5349438681188700
TRADE | AAPL @ 135.969 x100 | ts=5349438681207700
TRADE | AAPL @ 131.737 x100 | ts=5349438681244300
TRADE | AAPL @ 165.713 x100 | ts=5349438681270300
TRADE | AAPL @ 168.138 x100 | ts=5349438681289800
TRADE | AAPL @ 168.372 x100 | ts=5349438681309500
TRADE | AAPL @ 108.513 x100 | ts=5349438681322100
TRADE | AAPL @ 158.735 x100 | ts=5349438681354800
TRADE | AAPL @ 173.007 x100 | ts=5349438681367200
TRADE | AAPL @ 143.107 x100 | ts=5349438681393100
TRADE | AAPL @ 173.103 x100 | ts=5349438681406000
TRADE | AAPL @ 159.076 x100 | ts=5349438681465700
TRADE | AAPL @ 112.074 x100 | ts=5349438681478500
TRADE | AAPL @ 165.486 x100 | ts=5349438681491100
TRADE | AAPL @ 114.233 x100 | ts=5349438681517300
TRADE | AAPL @ 168.029 x100 | ts=5349438681529900
TRADE | AAPL @ 110.064 x100 | ts=5349438681568700
TRADE | AAPL @ 118.463 x100 | ts=5349438681588400
TRADE | AAPL @ 118.738 x100 | ts=5349438681621100
TRADE | AAPL @ 159.024 x100 | ts=5349438681647100
TRADE | AAPL @ 163.329 x100 | ts=5349438681666500
TRADE | AAPL @ 163.24 x100 | ts=5349438681733200
TRADE | AAPL @ 172.123 x100 | ts=5349438681745900
TRADE | AAPL @ 161.359 x100 | ts=5349438681788600
TRADE | AAPL @ 173.125 x100 | ts=5349438681808800
TRADE | AAPL @ 173.189 x100 | ts=5349438681829500
TRADE | AAPL @ 102.47 x100 | ts=5349438681842700
TRADE | AAPL @ 101.935 x100 | ts=5349438681862200
TRADE | AAPL @ 141.208 x100 | ts=5349438681881400
TRADE | AAPL @ 121.024 x100 | ts=5349438681900900
TRADE | AAPL @ 173.219 x100 | ts=5349438681913700
TRADE | AAPL @ 130.945 x100 | ts=5349438681926600
TRADE | AAPL @ 132.625 x100 | ts=5349438681959500
TRADE | AAPL @ 119.367 x100 | ts=5349438682889000
TRADE | AAPL @ 143.624 x100 | ts=5349438682908900
TRADE | AAPL @ 105.406 x100 | ts=5349438682942200
TRADE | AAPL @ 165.217 x100 | ts=5349438682954800
TRADE | AAPL @ 106.23 x100 | ts=5349438682967200
TRADE | AAPL @ 172.374 x100 | ts=5349438682993300
TRADE | AAPL @ 124.645 x100 | ts=5349438683005700
TRADE | AAPL @ 173.12 x100 | ts=5349438683018000
TRADE | AAPL @ 107.948 x100 | ts=5349438683030300
TRADE | AAPL @ 173.305 x100 | ts=5349438683042700
TRADE | AAPL @ 104.79 x100 | ts=5349438683081700
TRADE | AAPL @ 134.699 x100 | ts=5349438683094400
TRADE | AAPL @ 154.112 x100 | ts=5349438683113400
TRADE | AAPL @ 124.726 x100 | ts=5349438683139100
TRADE | AAPL @ 161.782 x100 | ts=5349438683151700
