CONFIG: ticks=10000 ptrmode=shared pool=on layout=multimap
TRADE | AAPL @ 107.734 x100 | ts=5349433395165900
TRADE | AAPL @ 103.728 x100 | ts=5349433401563100
TRADE | AAPL @ 163.084 x100 | ts=5349433401575800
TRADE | AAPL @ 145.807 x100 | ts=5349433401588100
TRADE | AAPL @ 167.478 x100 | ts=5349433401613700
TRADE | AAPL @ 129.109 x100 | ts=5349433401654500
TRADE | AAPL @ 131.91 x100 | ts=5349433401671900
TRADE | AAPL @ 110.476 x100 | ts=5349433401689300
TRADE | AAPL @ 130.679 x100 | ts=5349433401706400
TRADE | AAPL @ 168.035 x100 | ts=5349433401717900
TRADE | AAPL @ 139.696 x100 | ts=5349433401729400
TRADE | AAPL @ 168.541 x100 | ts=5349433402507900
TRADE | AAPL @ 101.762 x100 | ts=5349433402519900
TRADE | AAPL @ 170.117 x100 | ts=5349433402531500
TRADE | AAPL @ 147.504 x100 | ts=5349433402561100
TRADE | AAPL @ 114.826 x100 | ts=5349433402585200
TRADE | AAPL @ 171.022 x100 | ts=5349433402596700
TRADE | AAPL @ 164.93 x100 | ts=5349433402626500
TRADE | AAPL @ 127.552 x100 | ts=5349433402638200
TRADE | AAPL @ 146.346 x100 | ts=5349433402680300
TRADE | AAPL @ 111.969 x100 | ts=5349433402697900
TRADE | AAPL @ 137.552 x100 | ts=5349433402715700
TRADE | AAPL @ 143.029 x100 | ts=5349433402733300
TRADE | AAPL @ 157.726 x100 | ts=5349433402744600
TRADE | AAPL @ 100.362 x100 | ts=5349433402756000
TRADE | AAPL @ 155.631 x100 | ts=5349433402779800
TRADE | AAPL @ 112.726 x100 | ts=5349433402803400
TRADE | AAPL @ 139.422 x100 | ts=5349433402815000
TRADE | AAPL @ 148.054 x100 | ts=5349433402832500
TRADE | AAPL @ 157.859 x100 | ts=5349433402857100
TRADE | AAPL @ 111.344 x100 | ts=5349433402880800
TRADE | AAPL @ 168.309 x100 | ts=5349433402892300
TRADE | AAPL @ 134.19 x100 | ts=5349433402909600
TRADE | AAPL @ 131.186 x100 | ts=5349433402921000
TRADE | AAPL @ 172.059 x100 | ts=5349433402932500
TRADE | AAPL @ 112.406 x100 | ts=5349433402944200
TRADE | AAPL @ 148.799 x100 | ts=5349433403025700
TRADE | AAPL @ 152.207 x100 | ts=5349433403043900
TRADE | AAPL @ 160.547 x100 | ts=5349433403061800
TRADE | AAPL @ 122.139 x100 | ts=5349433403073200
TRADE | AAPL @ 165.276 x100 | ts=5349433403097100
TRADE | AAPL @ 131.553 x100 | ts=5349433403108600
TRADE | AAPL @ 171.513 x100 | ts=5349433403131800
TRADE | AAPL @ 112.408 x100 | ts=5349433403143700
TRADE | AAPL @ 172.112 x100 | ts=5349433403155200
TRADE | AAPL @ 127.054 x100 | ts=5349433403166900
TRADE | AAPL @ 136.98 x100 | ts=5349433403184700
TRADE | AAPL @ 115.663 x100 | ts=5349433403202100
TRADE | AAPL @ 172.29 x100 | ts=5349433403213800
TRADE | AAPL @ 143.448 x100 | ts=5349433403231100
TRADE | AAPL @ 172.497 x100 | ts=5349433403248800
TRADE | AAPL @ 117.476 x100 | ts=5349433403260100
TRADE | AAPL @ 172.712 x100 | ts=5349433403271500
TRADE | AAPL @ 164.938 x100 | ts=5349433403301700
TRADE | AAPL @ 133.432 x100 | ts=5349433403331600
TRADE | AAPL @ 147.859 x100 | ts=5349433403349000
TRADE | AAPL @ 172.886 x100 | ts=5349433403378700
TRADE | AAPL @ 126.296 x100 | ts=5349433403396500
TRADE | AAPL @ 134.857 x100 | ts=5349433403413900
TRADE | AAPL @ 100.621 x100 | ts=5349433403437300
TRADE | AAPL @ 108.503 x100 | ts=5349433403454800
TRADE | AAPL @ 137.191 x100 | ts=5349433403513900
TRADE | AAPL @ 167.216 x100 | ts=5349433403525600
TRADE | AAPL @ 105.928 x100 | ts=5349433403537000
TRADE | AAPL @ 162.926 x100 | ts=5349433403566800
TRADE | AAPL @ 101.895 x100 | ts=5349433403597100
TRADE | AAPL @ 124.528 x100 | ts=5349433403614900
TRADE | AAPL @ 167.424 x100 | ts=5349433403639300
TRADE | AAPL @ 164.428 x100 | ts=5349433403670100
TRADE | AAPL @ 104.784 x100 | ts=5349433403682000
TRADE | AAPL @ 106.449 x100 | ts=5349433403700000
TRADE | AAPL @ 148.261 x100 | ts=5349433403718200
TRADE | AAPL @ 154.535 x100 | ts=5349433403756000
TRADE | AAPL @ 138.237 x100 | ts=5349433403768400
TRADE | AAPL @ 163.739 x100 | ts=5349433403780400
TRADE | AAPL @ 120.049 x100 | ts=5349433404550900
TRADE | AAPL @ 138.42 x100 | ts=5349433404598800
TRADE | AAPL @ 102.737 x100 | ts=5349433404610200
TRADE | AAPL @ 142.185 x100 | ts=5349433404645700
TRADE | AAPL @ 114.169 x100 | ts=5349433404657200
TRADE | AAPL @ 143.803 x100 | ts=5349433404668500
TRADE | AAPL @ 101.829 x100 | ts=5349433404692000
TRADE | AAPL @ 147.717 x100 | ts=5349433404703300
TRADE | AAPL @ 149.05 x100 | ts=5349433404720800
TRADE | AAPL @ 154.28 x100 | ts=5349433404738400
TRADE | AAPL @ 123.448 x100 | ts=5349433404762200
TRADE | AAPL @ 129.232 x100 | ts=5349433404792000
TRADE | AAPL @ 139.414 x100 | ts=5349433404847100
TRADE | AAPL @ 153.105 x100 | ts=5349433404865200
TRADE | AAPL @ 134.552 x100 | ts=5349433404876800
TRADE | AAPL @ 161.841 x100 | ts=5349433404888400
TRADE | AAPL @ 163.986 x100 | ts=5349433404906500
TRADE | AAPL @ 106.311 x100 | ts=5349433404918400
TRADE | AAPL @ 153.967 x100 | ts=5349433404942000
TRADE | AAPL @ 147.938 x100 | ts=5349433404959700
TRADE | AAPL @ 172.588 x100 | ts=5349433404977300
TRADE | AAPL @ 128.55 x100 | ts=5349433405026200
TRADE | AAPL @ 149.551 x100 | ts=5349433405037900
TRADE | AAPL @ 110.325 x100 | ts=5349433405049500
TRADE | AAPL @ 153.424 x100 | ts=5349433405061200
TRADE | AAPL @ 134.748 x100 | ts=5349433405085100
TRADE | AAPL @ 165.225 x100 | ts=5349433405102600
TRADE | AAPL @ 145.989 x100 | ts=5349433405120100
TRADE | AAPL @ 172.984 x100 | ts=5349433405131500
TRADE | AAPL @ 134.41 x100 | ts=5349433405161200
TRADE | AAPL @ 109.79 x100 | ts=5349433405172600
TRADE | AAPL @ 145.493 x100 | ts=5349433405183900
TRADE | AAPL @ 122.389 x100 | ts=5349433405195400
TRADE | AAPL @ 173.179 x100 | ts=5349433405206900
TRADE | AAPL @ 164.225 x100 | ts=5349433405224400
TRADE | AAPL @ 131.554 x100 | ts=5349433405242300
TRADE | AAPL @ 132.148 x100 | ts=5349433405279200
TRADE | AAPL @ 151.203 x100 | ts=5349433405291100
TRADE | AAPL @ 140.238 x100 | ts=5349433405309000
TRADE | AAPL @ 170.539 x100 | ts=5349433405326800
TRADE | AAPL @ 126.78 x100 | ts=5349433405344600
TRADE | AAPL @ 146.221 x100 | ts=5349433405375000
TRADE | AAPL @ 121.076 x100 | ts=5349433405386800
TRADE | AAPL @ 128.791 x100 | ts=5349433405404800
TRADE | AAPL @ 173.391 x100 | ts=5349433405416500
TRADE | AAPL @ 101.617 x100 | ts=5349433405428500
TRADE | AAPL @ 174.18 x100 | ts=5349433405440300
TRADE | AAPL @ 105.963 x100 | ts=5349433405452200
TRADE | AAPL @ 102.211 x100 | ts=5349433405470100
TRADE | AAPL @ 174.47 x100 | ts=5349433405482000
TRADE | AAPL @ 141.413 x100 | ts=5349433405520100
TRADE | AAPL @ 170.998 x100 | ts=5349433405532000
TRADE | AAPL @ 120.094 x100 | ts=5349433405557300
TRADE | AAPL @ 151.455 x100 | ts=5349433405589700
TRADE | AAPL @ 114.488 x100 | ts=5349433405608900
TRADE | AAPL @ 142.668 x100 | ts=5349433405627900
TRADE | AAPL @ 154.096 x100 | ts=5349433405640300
TRADE | AAPL @ 111.029 x100 | ts=5349433405652600
TRADE | AAPL @ 115.081 x100 | ts=5349433405671300
TRADE | AAPL @ 173.802 x100 | ts=5349433405714900
TRADE | AAPL @ 164.911 x100 | ts=5349433405738700
TRADE | AAPL @ 147.821 x100 | ts=5349433405750400
TRADE | AAPL @ 140.039 x100 | ts=5349433405768200
TRADE | AAPL @ 150.899 x100 | ts=5349433405786000
TRADE | AAPL @ 144.067 x100 | ts=5349433406498500
TRADE | AAPL @ 174.923 x100 | ts=5349433406510000
TRADE | AAPL @ 146.916 x100 | ts=5349433406527600
TRADE | AAPL @ 143.713 x100 | ts=5349433406545000
TRADE | AAPL @ 156.315 x100 | ts=5349433406562300
TRADE | AAPL @ 103.624 x100 | ts=5349433406573600
TRADE | AAPL @ 175.192 x100 | ts=5349433406584900
TRADE | AAPL @ 125.804 x100 | ts=5349433406608600
TRADE | AAPL @ 100.29 x100 | ts=5349433406625800
TRADE | AAPL @ 168.13 x100 | ts=5349433406637200
TRADE | AAPL @ 116.506 x100 | ts=5349433406660800
TRADE | AAPL @ 168.516 x100 | ts=5349433406678500
TRADE | AAPL @ 144.21 x100 | ts=5349433406708200
TRADE | AAPL @ 123.947 x100 | ts=5349433406738700
TRADE | AAPL @ 161.868 x100 | ts=5349433406750200
TRADE | AAPL @ 136.43 x100 | ts=5349433406767700
TRADE | AAPL @ 108.561 x100 | ts=5349433406791200
TRADE | AAPL @ 113.358 x100 | ts=5349433406847000
TRADE | AAPL @ 114.322 x100 | ts=5349433406870400
TRADE | AAPL @ 164.343 x100 | ts=5349433406894200
TRADE | AAPL @ 120.434 x100 | ts=5349433406926100
TRADE | AAPL @ 125.271 x100 | ts=5349433406944800
TRADE | AAPL @ 165.877 x100 | ts=5349433406956600
TRADE | AAPL @ 128.111 x100 | ts=5349433406974000
TRADE | AAPL @ 142.646 x100 | ts=5349433407003600
TRADE | AAPL @ 135.382 x100 | ts=5349433407045400
TRADE | AAPL @ 157.11 x100 | ts=5349433407087600
TRADE | AAPL @ 153.078 x100 | ts=5349433407129400
TRADE | AAPL @ 154.885 x100 | ts=5349433407210200
TRADE | AAPL @ 158.349 x100 | ts=5349433407228900
TRADE | AAPL @ 120.596 x100 | ts=5349433407253500
TRADE | AAPL @ 162.093 x100 | ts=5349433407265500
TRADE | AAPL @ 131.758 x100 | ts=5349433407283300
TRADE | AAPL @ 120.253 x100 | ts=5349433407360300
TRADE | AAPL @ 146.394 x100 | ts=5349433407372600
TRADE | AAPL @ 100.542 x100 | ts=5349433407384800
TRADE | AAPL @ 100.287 x100 | ts=5349433407417800
TRADE | AAPL @ 151.796 x100 | ts=5349433407429700
TRADE | AAPL @ 103.034 x100 | ts=5349433407455200
TRADE | AAPL @ 163.217 x100 | ts=5349433407480600
TRADE | AAPL @ 110.375 x100 | ts=5349433407493100
TRADE | AAPL @ 135.609 x100 | ts=5349433407518100
TRADE | AAPL @ 161.143 x100 | ts=5349433407550700
TRADE | AAPL @ 166.465 x100 | ts=5349433407570400
TRADE | AAPL @ 119.561 x100 | ts=5349433407583300
TRADE | AAPL @ 109.973 x100 | ts=5349433407602100
TRADE | AAPL @ 106.121 x100 | ts=5349433407643600
TRADE | AAPL @ 147.11 x100 | ts=5349433407661100
TRADE | AAPL @ 167.693 x100 | ts=5349433407672700
TRADE | AAPL @ 100.153 x100 | ts=5349433407684200
TRADE | AAPL @ 133.684 x100 | ts=5349433407707800
TRADE | AAPL @ 108.86 x100 | ts=5349433407731500
TRADE | AAPL @ 134.957 x100 | ts=5349433407743100
TRADE | AAPL @ 110.073 x100 | ts=5349433407766500
TRADE | AAPL @ 127.777 x100 | ts=5349433407796100
TRADE | AAPL @ 139.071 x100 | ts=5349433407807600
TRADE | AAPL @ 167.858 x100 | ts=5349433407837100
TRADE | AAPL @ 134.827 x100 | ts=5349433407854400
TRADE | AAPL @ 102.476 x100 | ts=5349433407890200
TRADE | AAPL @ 154.092 x100 | ts=5349433407913800
TRADE | AAPL @ 117.632 x100 | ts=5349433407925400
TRADE | AAPL @ 105.067 x100 | ts=5349433407955000
TRADE | AAPL @ 157.741 x100 | ts=5349433407966700
TRADE | AAPL @ 124.282 x100 | ts=5349433407978300
TRADE | AAPL @ 160.869 x100 | ts=5349433408754000
TRADE | AAPL @ 120.521 x100 | ts=5349433408766000
TRADE | AAPL @ 170.137 x100 | ts=5349433408777400
TRADE | AAPL @ 102.429 x100 | ts=5349433408801200
TRADE | AAPL @ 148.061 x100 | ts=5349433408837000
TRADE | AAPL @ 155.405 x100 | ts=5349433408854400
TRADE | AAPL @ 109.752 x100 | ts=5349433408873200
TRADE | AAPL @ 167.051 x100 | ts=5349433408896900
TRADE | AAPL @ 129.571 x100 | ts=5349433408920400
TRADE | AAPL @ 170.777 x100 | ts=5349433408943600
TRADE | AAPL @ 165.592 x100 | ts=5349433408961200
TRADE | AAPL @ 112.481 x100 | ts=5349433408985000
TRADE | AAPL @ 143.803 x100 | ts=5349433409015300
TRADE | AAPL @ 172.752 x100 | ts=5349433409026800
TRADE | AAPL @ 131.692 x100 | ts=5349433409050500
TRADE | AAPL @ 110.983 x100 | ts=5349433409081700
TRADE | AAPL @ 103.207 x100 | ts=5349433409136800
TRADE | AAPL @ 154.021 x100 | ts=5349433409154500
TRADE | AAPL @ 128.201 x100 | ts=5349433409184200
TRADE | AAPL @ 135.359 x100 | ts=5349433409226800
TRADE | AAPL @ 144.038 x100 | ts=5349433409238700
TRADE | AAPL @ 105.721 x100 | ts=5349433409250400
TRADE | AAPL @ 153.127 x100 | ts=5349433409261900
TRADE | AAPL @ 107.259 x100 | ts=5349433409285500
TRADE | AAPL @ 154.167 x100 | ts=5349433409297100
TRADE | AAPL @ 139.633 x100 | ts=5349433409332400
TRADE | AAPL @ 135.044 x100 | ts=5349433409356400
TRADE | AAPL @ 160.337 x100 | ts=5349433409374800
TRADE | AAPL @ 153.664 x100 | ts=5349433409398800
TRADE | AAPL @ 104.495 x100 | ts=5349433409416800
TRADE | AAPL @ 102.589 x100 | ts=5349433409447400
TRADE | AAPL @ 131.491 x100 | ts=5349433409465500
TRADE | AAPL @ 123.448 x100 | ts=5349433409483000
TRADE | AAPL @ 134.99 x100 | ts=5349433409494700
TRADE | AAPL @ 113.974 x100 | ts=5349433409506200
TRADE | AAPL @ 106.128 x100 | ts=5349433409523900
TRADE | AAPL @ 165.363 x100 | ts=5349433409535300
TRADE | AAPL @ 160.173 x100 | ts=5349433409553000
TRADE | AAPL @ 134.788 x100 | ts=5349433409570600
TRADE | AAPL @ 168.277 x100 | ts=5349433409587800
TRADE | AAPL @ 160.699 x100 | ts=5349433409605300
TRADE | AAPL @ 171.668 x100 | ts=5349433409622800
TRADE | AAPL @ 146.05 x100 | ts=5349433409653000
TRADE | AAPL @ 108.893 x100 | ts=5349433409664400
TRADE | AAPL @ 166.83 x100 | ts=5349433409675900
TRADE | AAPL @ 110.312 x100 | ts=5349433409687400
TRADE | AAPL @ 172.853 x100 | ts=5349433409699000
TRADE | AAPL @ 140.136 x100 | ts=5349433409716400
TRADE | AAPL @ 110.297 x100 | ts=5349433409728000
TRADE | AAPL @ 145.377 x100 | ts=5349433409751800
TRADE | AAPL @ 115.124 x100 | ts=5349433409775500
TRADE | AAPL @ 142.097 x100 | ts=5349433409799300
TRADE | AAPL @ 124.82 x100 | ts=5349433409810800
TRADE | AAPL @ 126.518 x100 | ts=5349433409834500
TRADE | AAPL @ 143.026 x100 | ts=5349433409864400
TRADE | AAPL @ 111.713 x100 | ts=5349433409876200
TRADE | AAPL @ 143.263 x100 | ts=5349433409887700
TRADE | AAPL @ 135.518 x100 | ts=5349433409917400
TRADE | AAPL @ 148.518 x100 | ts=5349433409958100
TRADE | AAPL @ 152.271 x100 | ts=5349433409976400
TRADE | AAPL @ 153.87 x100 | ts=5349433409994700
TRADE | AAPL @ 107.378 x100 | ts=5349433410019000
TRADE | AAPL @ 173.158 x100 | ts=5349433410031100
TRADE | AAPL @ 109.225 x100 | ts=5349433410067600
TRADE | AAPL @ 104.855 x100 | ts=5349433410807300
TRADE | AAPL @ 104.711 x100 | ts=5349433410824800
TRADE | AAPL @ 153.591 x100 | ts=5349433410848300
TRADE | AAPL @ 138.168 x100 | ts=5349433410878300
TRADE | AAPL @ 108.483 x100 | ts=5349433410919700
TRADE | AAPL @ 135.897 x100 | ts=5349433410949100
TRADE | AAPL @ 152.334 x100 | ts=5349433410960600
TRADE | AAPL @ 165.22 x100 | ts=5349433410978500
TRADE | AAPL @ 107.767 x100 | ts=5349433410989900
TRADE | AAPL @ 154.985 x100 | ts=5349433411013400
TRADE | AAPL @ 151.469 x100 | ts=5349433411043200
TRADE | AAPL @ 131.565 x100 | ts=5349433411060700
TRADE | AAPL @ 173.658 x100 | ts=5349433411079800
TRADE | AAPL @ 174.794 x100 | ts=5349433411098000
TRADE | AAPL @ 125.116 x100 | ts=5349433411135500
