CONFIG: ticks=10000 ptrmode=shared pool=on layout=multimap
TRADE | AAPL @ 157.026 x100 | ts=5349412089733600
TRADE | AAPL @ 118.893 x100 | ts=5349412093037300
TRADE | AAPL @ 149.648 x100 | ts=5349412093057400
TRADE | AAPL @ 158.428 x100 | ts=5349412093086300
TRADE | AAPL @ 161.768 x100 | ts=5349412093118900
TRADE | AAPL @ 160.51 x100 | ts=5349412093207200
TRADE | AAPL @ 110.419 x100 | ts=5349412093242300
TRADE | AAPL @ 113.933 x100 | ts=5349412093306800
TRADE | AAPL @ 155.12 x100 | ts=5349412093361800
TRADE | AAPL @ 125.848 x100 | ts=5349412093393100
TRADE | AAPL @ 162.229 x100 | ts=5349412093407600
TRADE | AAPL @ 124.437 x100 | ts=5349412093450900
TRADE | AAPL @ 162.357 x100 | ts=5349412093465500
TRADE | AAPL @ 130.087 x100 | ts=5349412093479300
TRADE | AAPL @ 113.806 x100 | ts=5349412093566200
TRADE | AAPL @ 136.243 x100 | ts=5349412093590200
TRADE | AAPL @ 166.755 x100 | ts=5349412093637200
TRADE | AAPL @ 148.076 x100 | ts=5349412093658900
TRADE | AAPL @ 127.589 x100 | ts=5349412093672700
TRADE | AAPL @ 173.125 x100 | ts=5349412093717800
TRADE | AAPL @ 112.621 x100 | ts=5349412093747500
TRADE | AAPL @ 140.61 x100 | ts=5349412093761500
TRADE | AAPL @ 130.121 x100 | ts=5349412093820100
TRADE | AAPL @ 155.193 x100 | ts=5349412093835200
TRADE | AAPL @ 147.573 x100 | ts=5349412093894400
TRADE | AAPL @ 155.063 x100 | ts=5349412093930900
TRADE | AAPL @ 143.75 x100 | ts=5349412093952200
TRADE | AAPL @ 119.813 x100 | ts=5349412094016900
TRADE | AAPL @ 159.952 x100 | ts=5349412094031700
TRADE | AAPL @ 109.529 x100 | ts=5349412094045400
TRADE | AAPL @ 148.98 x100 | ts=5349412094095500
TRADE | AAPL @ 142.444 x100 | ts=5349412094126500
TRADE | AAPL @ 117.864 x100 | ts=5349412094165600
TRADE | AAPL @ 151.095 x100 | ts=5349412094180600
TRADE | AAPL @ 144.5 x100 | ts=5349412094254400
TRADE | AAPL @ 147.579 x100 | ts=5349412094307600
TRADE | AAPL @ 123.197 x100 | ts=5349412094332600
TRADE | AAPL @ 130.578 x100 | ts=5349412094354200
TRADE | AAPL @ 144.846 x100 | ts=5349412094374900
TRADE | AAPL @ 101.891 x100 | ts=5349412094402700
TRADE | AAPL @ 133.783 x100 | ts=5349412094431300
TRADE | AAPL @ 158.989 x100 | ts=5349412094452000
TRADE | AAPL @ 141.201 x100 | ts=5349412094487300
TRADE | AAPL @ 119.839 x100 | ts=5349412094500900
TRADE | AAPL @ 154.161 x100 | ts=5349412094529300
TRADE | AAPL @ 148.929 x100 | ts=5349412094551400
TRADE | AAPL @ 137.902 x100 | ts=5349412094594700
TRADE | AAPL @ 128.932 x100 | ts=5349412094638400
TRADE | AAPL @ 121.101 x100 | ts=5349412094759300
TRADE | AAPL @ 165.97 x100 | ts=5349412094782800
TRADE | AAPL @ 147.005 x100 | ts=5349412094795900
TRADE | AAPL @ 166.881 x100 | ts=5349412094809000
TRADE | AAPL @ 168.477 x100 | ts=5349412095928600
TRADE | AAPL @ 114.255 x100 | ts=5349412095942500
TRADE | AAPL @ 164.537 x100 | ts=5349412095962800
TRADE | AAPL @ 169.526 x100 | ts=5349412095975800
TRADE | AAPL @ 104.588 x100 | ts=5349412096002900
TRADE | AAPL @ 100.886 x100 | ts=5349412096052100
TRADE | AAPL @ 163.867 x100 | ts=5349412096065700
TRADE | AAPL @ 122.598 x100 | ts=5349412096078600
TRADE | AAPL @ 124.221 x100 | ts=5349412096098600
TRADE | AAPL @ 172.857 x100 | ts=5349412096111500
TRADE | AAPL @ 159.916 x100 | ts=5349412096131600
TRADE | AAPL @ 121.124 x100 | ts=5349412096159000
TRADE | AAPL @ 124.169 x100 | ts=5349412096193900
TRADE | AAPL @ 157.37 x100 | ts=5349412096235800
TRADE | AAPL @ 129.657 x100 | ts=5349412096255800
TRADE | AAPL @ 153.994 x100 | ts=5349412096275700
TRADE | AAPL @ 104.591 x100 | ts=5349412096302600
TRADE | AAPL @ 108.982 x100 | ts=5349412096322800
TRADE | AAPL @ 114.307 x100 | ts=5349412096357600
TRADE | AAPL @ 136.716 x100 | ts=5349412096377600
TRADE | AAPL @ 145.506 x100 | ts=5349412096404800
TRADE | AAPL @ 142.732 x100 | ts=5349412096467900
TRADE | AAPL @ 135.764 x100 | ts=5349412096488000
TRADE | AAPL @ 145.855 x100 | ts=5349412096507900
TRADE | AAPL @ 158.877 x100 | ts=5349412096528100
TRADE | AAPL @ 110.726 x100 | ts=5349412096541300
TRADE | AAPL @ 106.433 x100 | ts=5349412096604300
TRADE | AAPL @ 146.49 x100 | ts=5349412096617700
TRADE | AAPL @ 160.311 x100 | ts=5349412096652400
TRADE | AAPL @ 157.146 x100 | ts=5349412096673200
TRADE | AAPL @ 104.935 x100 | ts=5349412096701400
TRADE | AAPL @ 133.03 x100 | ts=5349412096722300
TRADE | AAPL @ 101.571 x100 | ts=5349412096773300
TRADE | AAPL @ 104.449 x100 | ts=5349412096795400
TRADE | AAPL @ 124.733 x100 | ts=5349412096817400
TRADE | AAPL @ 109.364 x100 | ts=5349412096848400
TRADE | AAPL @ 173.32 x100 | ts=5349412096876800
TRADE | AAPL @ 159.112 x100 | ts=5349412096962400
TRADE | AAPL @ 173.372 x100 | ts=5349412096975700
TRADE | AAPL @ 150.704 x100 | ts=5349412096989300
TRADE | AAPL @ 128.324 x100 | ts=5349412097009000
TRADE | AAPL @ 173.421 x100 | ts=5349412097035700
TRADE | AAPL @ 173.77 x100 | ts=5349412097055800
TRADE | AAPL @ 118.861 x100 | ts=5349412097082600
TRADE | AAPL @ 152.708 x100 | ts=5349412097096000
TRADE | AAPL @ 129.587 x100 | ts=5349412097108900
TRADE | AAPL @ 149.181 x100 | ts=5349412097142700
TRADE | AAPL @ 136.813 x100 | ts=5349412097190300
TRADE | AAPL @ 133.236 x100 | ts=5349412097210600
TRADE | AAPL @ 127.472 x100 | ts=5349412097244500
TRADE | AAPL @ 137.003 x100 | ts=5349412097258200
TRADE | AAPL @ 118.743 x100 | ts=5349412097271700
TRADE | AAPL @ 173.892 x100 | ts=5349412097285400
TRADE | AAPL @ 118.797 x100 | ts=5349412097299100
TRADE | AAPL @ 152.714 x100 | ts=5349412097334800
TRADE | AAPL @ 129.96 x100 | ts=5349412097356600
TRADE | AAPL @ 141.795 x100 | ts=5349412097378200
TRADE | AAPL @ 148.665 x100 | ts=5349412097414700
TRADE | AAPL @ 109.803 x100 | ts=5349412097435800
TRADE | AAPL @ 152.559 x100 | ts=5349412097476800
TRADE | AAPL @ 121.661 x100 | ts=5349412097490100
TRADE | AAPL @ 163.878 x100 | ts=5349412097503200
TRADE | AAPL @ 165.578 x100 | ts=5349412097523300
TRADE | AAPL @ 161.357 x100 | ts=5349412097557100
TRADE | AAPL @ 131.586 x100 | ts=5349412098450600
TRADE | AAPL @ 154.522 x100 | ts=5349412098463900
TRADE | AAPL @ 127.032 x100 | ts=5349412098490700
TRADE | AAPL @ 148.196 x100 | ts=5349412098532100
TRADE | AAPL @ 171.693 x100 | ts=5349412098552100
TRADE | AAPL @ 143.743 x100 | ts=5349412098600600
TRADE | AAPL @ 105.389 x100 | ts=5349412098636800
TRADE | AAPL @ 127.566 x100 | ts=5349412098658000
TRADE | AAPL @ 168.327 x100 | ts=5349412098671300
TRADE | AAPL @ 132.314 x100 | ts=5349412098684500
TRADE | AAPL @ 115.103 x100 | ts=5349412098718900
TRADE | AAPL @ 134.87 x100 | ts=5349412098739500
TRADE | AAPL @ 103.386 x100 | ts=5349412098760200
TRADE | AAPL @ 174.672 x100 | ts=5349412098773600
TRADE | AAPL @ 175.085 x100 | ts=5349412098794000
TRADE | AAPL @ 157.98 x100 | ts=5349412098836600
TRADE | AAPL @ 125.784 x100 | ts=5349412098879000
TRADE | AAPL @ 138.318 x100 | ts=5349412098892600
TRADE | AAPL @ 130.301 x100 | ts=5349412098912700
TRADE | AAPL @ 113.567 x100 | ts=5349412098939900
TRADE | AAPL @ 116.74 x100 | ts=5349412098974000
TRADE | AAPL @ 100.865 x100 | ts=5349412098994000
TRADE | AAPL @ 126.46 x100 | ts=5349412099013700
TRADE | AAPL @ 175.111 x100 | ts=5349412099026600
TRADE | AAPL @ 175.207 x100 | ts=5349412099061200
TRADE | AAPL @ 163.833 x100 | ts=5349412099081800
TRADE | AAPL @ 175.487 x100 | ts=5349412099101700
TRADE | AAPL @ 138.909 x100 | ts=5349412099114900
TRADE | AAPL @ 175.62 x100 | ts=5349412099128000
TRADE | AAPL @ 124.472 x100 | ts=5349412099141400
TRADE | AAPL @ 105.052 x100 | ts=5349412099175600
TRADE | AAPL @ 120.202 x100 | ts=5349412099195900
TRADE | AAPL @ 101.021 x100 | ts=5349412099221200
TRADE | AAPL @ 169.702 x100 | ts=5349412099263400
TRADE | AAPL @ 124.746 x100 | ts=5349412099276700
TRADE | AAPL @ 142.182 x100 | ts=5349412099318500
TRADE | AAPL @ 146.066 x100 | ts=5349412099338900
TRADE | AAPL @ 146.975 x100 | ts=5349412099359200
TRADE | AAPL @ 128.948 x100 | ts=5349412099379400
TRADE | AAPL @ 145.293 x100 | ts=5349412099400100
TRADE | AAPL @ 116.47 x100 | ts=5349412099456900
TRADE | AAPL @ 162.08 x100 | ts=5349412099470400
TRADE | AAPL @ 138.105 x100 | ts=5349412099497800
TRADE | AAPL @ 139.862 x100 | ts=5349412099568800
TRADE | AAPL @ 146.855 x100 | ts=5349412099590000
TRADE | AAPL @ 149.686 x100 | ts=5349412099610700
TRADE | AAPL @ 136.211 x100 | ts=5349412099654000
TRADE | AAPL @ 153.165 x100 | ts=5349412099667800
TRADE | AAPL @ 148.868 x100 | ts=5349412099688900
TRADE | AAPL @ 153.952 x100 | ts=5349412099710500
TRADE | AAPL @ 162.599 x100 | ts=5349412099732200
TRADE | AAPL @ 115.913 x100 | ts=5349412099746400
TRADE | AAPL @ 163.708 x100 | ts=5349412099760300
TRADE | AAPL @ 165.384 x100 | ts=5349412099782100
TRADE | AAPL @ 103.143 x100 | ts=5349412099827200
TRADE | AAPL @ 165.541 x100 | ts=5349412099848300
TRADE | AAPL @ 126.066 x100 | ts=5349412099861500
TRADE | AAPL @ 173.598 x100 | ts=5349412099874900
TRADE | AAPL @ 174.097 x100 | ts=5349412099894600
TRADE | AAPL @ 174.44 x100 | ts=5349412099915000
TRADE | AAPL @ 156.547 x100 | ts=5349412099942300
TRADE | AAPL @ 159.615 x100 | ts=5349412099955600
TRADE | AAPL @ 151.047 x100 | ts=5349412099975600
TRADE | AAPL @ 141.455 x100 | ts=5349412100009700
TRADE | AAPL @ 106.215 x100 | ts=5349412100859500
TRADE | AAPL @ 136.652 x100 | ts=5349412100879800
TRADE | AAPL @ 170.119 x100 | ts=5349412100892700
TRADE | AAPL @ 174.619 x100 | ts=5349412100914600
TRADE | AAPL @ 102.835 x100 | ts=5349412100942100
TRADE | AAPL @ 149.067 x100 | ts=5349412100955400
TRADE | AAPL @ 160.001 x100 | ts=5349412101050600
TRADE | AAPL @ 173.816 x100 | ts=5349412101088600
TRADE | AAPL @ 119.086 x100 | ts=5349412101115000
TRADE | AAPL @ 139.003 x100 | ts=5349412101173300
TRADE | AAPL @ 149.616 x100 | ts=5349412101188600
TRADE | AAPL @ 174.623 x100 | ts=5349412101223700
TRADE | AAPL @ 122.642 x100 | ts=5349412101293900
TRADE | AAPL @ 119.502 x100 | ts=5349412101314900
TRADE | AAPL @ 155.338 x100 | ts=5349412101328400
TRADE | AAPL @ 114.63 x100 | ts=5349412101341500
TRADE | AAPL @ 159.87 x100 | ts=5349412101354800
TRADE | AAPL @ 114.879 x100 | ts=5349412101367700
TRADE | AAPL @ 131.204 x100 | ts=5349412101402000
TRADE | AAPL @ 157.562 x100 | ts=5349412101415100
TRADE | AAPL @ 156.038 x100 | ts=5349412101448700
TRADE | AAPL @ 155.677 x100 | ts=5349412101468600
TRADE | AAPL @ 134.502 x100 | ts=5349412101481500
TRADE | AAPL @ 125.216 x100 | ts=5349412101501500
TRADE | AAPL @ 114.936 x100 | ts=5349412101534900
TRADE | AAPL @ 145.882 x100 | ts=5349412101548400
TRADE | AAPL @ 143.515 x100 | ts=5349412101568100
TRADE | AAPL @ 121.798 x100 | ts=5349412101609000
TRADE | AAPL @ 142.249 x100 | ts=5349412101622400
TRADE | AAPL @ 121.852 x100 | ts=5349412101635500
TRADE | AAPL @ 147.92 x100 | ts=5349412101655900
TRADE | AAPL @ 154.548 x100 | ts=5349412101728500
TRADE | AAPL @ 115.706 x100 | ts=5349412101756900
TRADE | AAPL @ 168.676 x100 | ts=5349412101770600
TRADE | AAPL @ 114.111 x100 | ts=5349412101784000
TRADE | AAPL @ 155.447 x100 | ts=5349412101819400
TRADE | AAPL @ 119.581 x100 | ts=5349412101856900
TRADE | AAPL @ 144.385 x100 | ts=5349412101907900
TRADE | AAPL @ 147.051 x100 | ts=5349412101950800
TRADE | AAPL @ 132.469 x100 | ts=5349412101964100
TRADE | AAPL @ 120.412 x100 | ts=5349412101998100
TRADE | AAPL @ 130.938 x100 | ts=5349412102018900
TRADE | AAPL @ 153.931 x100 | ts=5349412102047200
TRADE | AAPL @ 123.734 x100 | ts=5349412102089900
TRADE | AAPL @ 143.208 x100 | ts=5349412102133400
TRADE | AAPL @ 150.015 x100 | ts=5349412102154100
TRADE | AAPL @ 157.181 x100 | ts=5349412102175300
TRADE | AAPL @ 163.137 x100 | ts=5349412102196000
TRADE | AAPL @ 133.147 x100 | ts=5349412102217000
TRADE | AAPL @ 169.675 x100 | ts=5349412102237900
TRADE | AAPL @ 137.03 x100 | ts=5349412102258400
TRADE | AAPL @ 172.28 x100 | ts=5349412102278400
TRADE | AAPL @ 168.585 x100 | ts=5349412102298300
TRADE | AAPL @ 123.003 x100 | ts=5349412102340100
TRADE | AAPL @ 172.902 x100 | ts=5349412102353300
TRADE | AAPL @ 116.677 x100 | ts=5349412102395000
TRADE | AAPL @ 165.948 x100 | ts=5349412102408200
TRADE | AAPL @ 111.134 x100 | ts=5349412102421400
TRADE | AAPL @ 175.187 x100 | ts=5349412102448700
TRADE | AAPL @ 160.101 x100 | ts=5349412102462200
TRADE | AAPL @ 145.373 x100 | ts=5349412102490200
TRADE | AAPL @ 134.54 x100 | ts=5349412102504300
TRADE | AAPL @ 105.998 x100 | ts=5349412102555800
TRADE | AAPL @ 119.24 x100 | ts=5349412102588200
TRADE | AAPL @ 123.42 x100 | ts=5349412103933300
TRADE | AAPL @ 173.35 x100 | ts=5349412103952900
TRADE | AAPL @ 121.355 x100 | ts=5349412103970400
TRADE | AAPL @ 130.721 x100 | ts=5349412103997800
TRADE | AAPL @ 161.552 x100 | ts=5349412104034300
TRADE | AAPL @ 103.103 x100 | ts=5349412104051900
TRADE | AAPL @ 103.071 x100 | ts=5349412104097100
TRADE | AAPL @ 121.65 x100 | ts=5349412104142800
TRADE | AAPL @ 131.924 x100 | ts=5349412104170900
TRADE | AAPL @ 168.137 x100 | ts=5349412104189600
TRADE | AAPL @ 112.254 x100 | ts=5349412104253900
TRADE | AAPL @ 115.134 x100 | ts=5349412104282500
TRADE | AAPL @ 125.612 x100 | ts=5349412104312600
TRADE | AAPL @ 128.292 x100 | ts=5349412104379900
TRADE | AAPL @ 169.302 x100 | ts=5349412104421000
TRADE | AAPL @ 137.368 x100 | ts=5349412104461800
TRADE | AAPL @ 147.744 x100 | ts=5349412104503600
TRADE | AAPL @ 110.324 x100 | ts=5349412104523600
TRADE | AAPL @ 148.296 x100 | ts=5349412104562400
TRADE | AAPL @ 165.025 x100 | ts=5349412104591600
TRADE | AAPL @ 122.948 x100 | ts=5349412104608700
TRADE | AAPL @ 166.341 x100 | ts=5349412104627900
TRADE | AAPL @ 116.011 x100 | ts=5349412104648100
TRADE | AAPL @ 115.862 x100 | ts=5349412104676600
TRADE | AAPL @ 146.483 x100 | ts=5349412104744600
TRADE | AAPL @ 122.832 x100 | ts=5349412104763600
TRADE | AAPL @ 161.847 x100 | ts=5349412104803300
TRADE | AAPL @ 132.258 x100 | ts=5349412104855200
TRADE | AAPL @ 101.497 x100 | ts=5349412104888700
TRADE | AAPL @ 116.922 x100 | ts=5349412104921900
TRADE | AAPL @ 170.099 x100 | ts=5349412104985500
TRADE | AAPL @ 116.928 x100 | ts=5349412105028000
TRADE | AAPL @ 173.993 x100 | ts=5349412105047200
TRADE | AAPL @ 125.223 x100 | ts=5349412105067600
TRADE | AAPL @ 175.347 x100 | ts=5349412105088900
TRADE | AAPL @ 160.943 x100 | ts=5349412105145000
TRADE | AAPL @ 117.792 x100 | ts=5349412105188600
TRADE | AAPL @ 140.289 x100 | ts=5349412105219100
TRADE | AAPL @ 122.096 x100 | ts=5349412105278400
TRADE | AAPL @ 133.493 x100 | ts=5349412105335300
TRADE | AAPL @ 130.784 x100 | ts=5349412105386200
TRADE | AAPL @ 128.342 x100 | ts=5349412105419300
TRADE | AAPL @ 160.406 x100 | ts=5349412105438700
TRADE | AAPL @ 111.271 x100 | ts=5349412105482800
TRADE | AAPL @ 141.205 x100 | ts=5349412105527600
TRADE | AAPL @ 125.649 x100 | ts=5349412105549500
TRADE | AAPL @ 156.572 x100 | ts=5349412105614800
TRADE | AAPL @ 106.324 x100 | ts=5349412105635800
TRADE | AAPL @ 163.8 x100 | ts=5349412105656000
TRADE | AAPL @ 105.315 x100 | ts=5349412105673800
TRADE | AAPL @ 166.521 x100 | ts=5349412105694000
TRADE | AAPL @ 131.21 x100 | ts=5349412105721700
TRADE | AAPL @ 133.053 x100 | ts=5349412105751500
TRADE | AAPL @ 173.547 x100 | ts=5349412105784800
TRADE | AAPL @ 125.968 x100 | ts=5349412105820300
TRADE | AAPL @ 131.673 x100 | ts=5349412105869000
TRADE | AAPL @ 153.002 x100 | ts=5349412105926200
TRADE | AAPL @ 148.739 x100 | ts=5349412105961800
TRADE | AAPL @ 148.326 x100 | ts=5349412106033200
TRADE | AAPL @ 122.743 x100 | ts=5349412106080800
TRADE | AAPL @ 105.837 x100 | ts=5349412106109200
TRADE | AAPL @ 128.055 x100 | ts=5349412106136100
TRADE | AAPL @ 165.65 x100 | ts=5349412106154700
TRADE | AAPL @ 130.578 x100 | ts=5349412106214900
TRADE | AAPL @ 138.534 x100 | ts=5349412107366600
TRADE | AAPL @ 109.759 x100 | ts=5349412107394600
TRADE | AAPL @ 159.756 x100 | ts=5349412107437100
TRADE | AAPL @ 143.497 x100 | ts=5349412107487000
TRADE | AAPL @ 109.634 x100 | ts=5349412107500500
TRADE | AAPL @ 164.004 x100 | ts=5349412107513800
TRADE | AAPL @ 129.931 x100 | ts=5349412107534200
TRADE | AAPL @ 155.133 x100 | ts=5349412107568800
TRADE | AAPL @ 151.332 x100 | ts=5349412107582100
TRADE | AAPL @ 155.755 x100 | ts=5349412107595300
TRADE | AAPL @ 144.553 x100 | ts=5349412107645100
TRADE | AAPL @ 127.568 x100 | ts=5349412107665300
TRADE | AAPL @ 124.43 x100 | ts=5349412107692700
TRADE | AAPL @ 169.221 x100 | ts=5349412107706000
TRADE | AAPL @ 104.277 x100 | ts=5349412107747700
TRADE | AAPL @ 149.478 x100 | ts=5349412107761100
TRADE | AAPL @ 118.288 x100 | ts=5349412107774300
TRADE | AAPL @ 166.082 x100 | ts=5349412107787600
TRADE | AAPL @ 102.837 x100 | ts=5349412107800900
TRADE | AAPL @ 130.743 x100 | ts=5349412107821700
TRADE | AAPL @ 169.516 x100 | ts=5349412107834500
TRADE | AAPL @ 170.491 x100 | ts=5349412107869600
TRADE | AAPL @ 128.974 x100 | ts=5349412107949700
TRADE | AAPL @ 121.155 x100 | ts=5349412107963300
TRADE | AAPL @ 102.33 x100 | ts=5349412107985900
TRADE | AAPL @ 156.835 x100 | ts=5349412108006600
TRADE | AAPL @ 101.324 x100 | ts=5349412108027200
TRADE | AAPL @ 175.327 x100 | ts=5349412108055000
TRADE | AAPL @ 125.539 x100 | ts=5349412108090000
TRADE | AAPL @ 130.829 x100 | ts=5349412108111000
TRADE | AAPL @ 110.132 x100 | ts=5349412108124700
TRADE | AAPL @ 144.511 x100 | ts=5349412108138900
TRADE | AAPL @ 106.369 x100 | ts=5349412108167000
TRADE | AAPL @ 155.273 x100 | ts=5349412108180400
TRADE | AAPL @ 127.706 x100 | ts=5349412108216100
TRADE | AAPL @ 169.41 x100 | ts=5349412108237100
TRADE | AAPL @ 150.998 x100 | ts=5349412108273400
TRADE | AAPL @ 105.356 x100 | ts=5349412108287700
TRADE | AAPL @ 167.243 x100 | ts=5349412108301800
TRADE | AAPL @ 148.298 x100 | ts=5349412108323300
TRADE | AAPL @ 111.19 x100 | ts=5349412108337100
TRADE | AAPL @ 149.354 x100 | ts=5349412108414100
TRADE | AAPL @ 131.711 x100 | ts=5349412108427600
TRADE | AAPL @ 161.048 x100 | ts=5349412108440700
TRADE | AAPL @ 122.562 x100 | ts=5349412108453800
TRADE | AAPL @ 168.403 x100 | ts=5349412108466900
TRADE | AAPL @ 157.991 x100 | ts=5349412108487000
TRADE | AAPL @ 121.663 x100 | ts=5349412108556800
TRADE | AAPL @ 107.005 x100 | ts=5349412108642200
TRADE | AAPL @ 134.41 x100 | ts=5349412108662300
TRADE | AAPL @ 157.992 x100 | ts=5349412108675300
TRADE | AAPL @ 159.261 x100 | ts=5349412108695700
TRADE | AAPL @ 117.574 x100 | ts=5349412108708800
TRADE | AAPL @ 144.12 x100 | ts=5349412108763400
TRADE | AAPL @ 160.659 x100 | ts=5349412108783800
TRADE | AAPL @ 132.029 x100 | ts=5349412108811000
TRADE | AAPL @ 141.901 x100 | ts=5349412108888600
TRADE | AAPL @ 123.096 x100 | ts=5349412108916000
TRADE | AAPL @ 145.019 x100 | ts=5349412108943700
TRADE | AAPL @ 145.438 x100 | ts=5349412108963900
TRADE | AAPL @ 114.072 x100 | ts=5349412108977000
TRADE | AAPL @ 114.179 x100 | ts=5349412108997300
TRADE | AAPL @ 115.608 x100 | ts=5349412109018200
TRADE | AAPL @ 152.665 x100 | ts=5349412109031200
TRADE | AAPL @ 158.07 x100 | ts=5349412110046600
TRADE | AAPL @ 100.02 x100 | ts=5349412110060600
TRADE | AAPL @ 127.192 x100 | ts=5349412110111600
TRADE | AAPL @ 158.044 x100 | ts=5349412110141600
TRADE | AAPL @ 101.025 x100 | ts=5349412110155900
TRADE | AAPL @ 104.164 x100 | ts=5349412110206500
TRADE | AAPL @ 145.203 x100 | ts=5349412110234600
TRADE | AAPL @ 109.007 x100 | ts=5349412110271500
TRADE | AAPL @ 119.542 x100 | ts=5349412110294400
TRADE | AAPL @ 161.144 x100 | ts=5349412110324900
TRADE | AAPL @ 137.041 x100 | ts=5349412110339200
TRADE | AAPL @ 108.511 x100 | ts=5349412110376100
TRADE | AAPL @ 161.524 x100 | ts=5349412110405900
TRADE | AAPL @ 112.252 x100 | ts=5349412110420300
TRADE | AAPL @ 161.971 x100 | ts=5349412110434500
