CONFIG: ticks=1000 ptrmode=pool pool=on layout=multimap
TRADE | AAPL @ 108.663 x100 | ts=5349443789040300
TRADE | AAPL @ 112.146 x100 | ts=5349443790363000
TRADE | AAPL @ 115.93 x100 | ts=5349443790390800
TRADE | AAPL @ 170.594 x100 | ts=5349443790408600
TRADE | AAPL @ 116.941 x100 | ts=5349443790426300
TRADE | AAPL @ 151.938 x100 | ts=5349443790472200
TRADE | AAPL @ 120.908 x100 | ts=5349443790499600
TRADE | AAPL @ 157.026 x100 | ts=5349443790545300
TRADE | AAPL @ 177.932 x100 | ts=5349443790582200
TRADE | AAPL @ 106.281 x100 | ts=5349443790640400
TRADE | AAPL @ 143.251 x100 | ts=5349443790660100
TRADE | AAPL @ 135.267 x100 | ts=5349443790687400
TRADE | AAPL @ 100.838 x100 | ts=5349443790704900
TRADE | AAPL @ 147.527 x100 | ts=5349443790722800
TRADE | AAPL @ 116.795 x100 | ts=5349443790758200
TRADE | AAPL @ 160.128 x100 | ts=5349443790776000
TRADE | AAPL @ 157.207 x100 | ts=5349443790803200
TRADE | AAPL @ 133.658 x100 | ts=5349443790839400
TRADE | AAPL @ 161.358 x100 | ts=5349443790875100
TRADE | AAPL @ 100.631 x100 | ts=5349443790892400
TRADE | AAPL @ 178.11 x100 | ts=5349443790909900
TRADE | AAPL @ 110.489 x100 | ts=5349443790946500
TRADE | AAPL @ 118.936 x100 | ts=5349443790973900
TRADE | AAPL @ 131.524 x100 | ts=5349443791019400
TRADE | AAPL @ 105.489 x100 | ts=5349443791046200
TRADE | AAPL @ 176.469 x100 | ts=5349443791106500
TRADE | AAPL @ 107.696 x100 | ts=5349443791149700
TRADE | AAPL @ 143.338 x100 | ts=5349443791192300
TRADE | AAPL @ 117.442 x100 | ts=5349443793114300
TRADE | AAPL @ 174.766 x100 | ts=5349443793142700
TRADE | AAPL @ 182.457 x100 | ts=5349443793183700
TRADE | AAPL @ 124.205 x100 | ts=5349443793299600
TRADE | AAPL @ 152.231 x100 | ts=5349443793335700
TRADE | AAPL @ 139.802 x100 | ts=5349443793373600
TRADE | AAPL @ 120.957 x100 | ts=5349443793412900
TRADE | AAPL @ 102.711 x100 | ts=5349443793438200
TRADE | AAPL @ 163.595 x100 | ts=5349443793494900
TRADE | AAPL @ 122.671 x100 | ts=5349443793548600
TRADE | AAPL @ 135.712 x100 | ts=5349443793586200
TRADE | AAPL @ 138.402 x100 | ts=5349443793671700
TRADE | AAPL @ 140.445 x100 | ts=5349443793715100
TRADE | AAPL @ 100.603 x100 | ts=5349443793773700
TRADE | AAPL @ 149.757 x100 | ts=5349443793803700
TRADE | AAPL @ 101.448 x100 | ts=5349443793832400
TRADE | AAPL @ 115.926 x100 | ts=5349443793873700
TRADE | AAPL @ 168.002 x100 | ts=5349443793899800
TRADE | AAPL @ 133.586 x100 | ts=5349443793965600
TRADE | AAPL @ 136.504 x100 | ts=5349443794035600
TRADE | AAPL @ 112.626 x100 | ts=5349443794066400
TRADE | AAPL @ 146.909 x100 | ts=5349443794096000
TRADE | AAPL @ 160.611 x100 | ts=5349443794139500
TRADE | AAPL @ 151.703 x100 | ts=5349443794210800
TRADE | AAPL @ 124.935 x100 | ts=5349443794290500
TRADE | AAPL @ 174.063 x100 | ts=5349443794321200
TRADE | AAPL @ 150.084 x100 | ts=5349443794393400
TRADE | AAPL @ 111.037 x100 | ts=5349443794456200
TRADE | AAPL @ 135.099 x100 | ts=5349443794601600
TRADE | AAPL @ 165.871 x100 | ts=5349443794758400
TRADE | AAPL @ 136.609 x100 | ts=5349443794787800
TRADE | AAPL @ 129.71 x100 | ts=5349443794831300
TRADE | AAPL @ 148.652 x100 | ts=5349443794888900
TRADE | AAPL @ 124.945 x100 | ts=5349443794969100
TRADE | AAPL @ 141.316 x100 | ts=5349443794998800
TRADE | AAPL @ 106.186 x100 | ts=5349443795052100
TRADE | AAPL @ 137.403 x100 | ts=5349443795094200
TRADE | AAPL @ 129.232 x100 | ts=5349443795134600
TRADE | AAPL @ 163.299 x100 | ts=5349443795163800
TRADE | AAPL @ 120.704 x100 | ts=5349443795277200
TRADE | AAPL @ 116.672 x100 | ts=5349443795317800
TRADE | AAPL @ 161.827 x100 | ts=5349443795347100
TRADE | AAPL @ 134.482 x100 | ts=5349443795484800
TRADE | AAPL @ 120.392 x100 | ts=5349443795516900
TRADE | AAPL @ 145.51 x100 | ts=5349443795546700
TRADE | AAPL @ 126.145 x100 | ts=5349443795575500
TRADE | AAPL @ 119.405 x100 | ts=5349443795619500
TRADE | AAPL @ 146.042 x100 | ts=5349443795724300
TRADE | AAPL @ 157.146 x100 | ts=5349443795770200
TRADE | AAPL @ 164.314 x100 | ts=5349443795816700
TRADE | AAPL @ 147.787 x100 | ts=5349443795861000
TRADE | AAPL @ 171.205 x100 | ts=5349443795901500
TRADE | AAPL @ 107.597 x100 | ts=5349443795930000
TRADE | AAPL @ 140.714 x100 | ts=5349443795973900
TRADE | AAPL @ 172.598 x100 | ts=5349443796002600
TRADE | AAPL @ 104.478 x100 | ts=5349443796157100
TRADE | AAPL @ 171.179 x100 | ts=5349443796213000
TRADE | AAPL @ 138.461 x100 | ts=5349443796240700
TRADE | AAPL @ 167.32 x100 | ts=5349443796328400
TRADE | AAPL @ 127.752 x100 | ts=5349443796401200
TRADE | AAPL @ 176.328 x100 | ts=5349443796423300
TRADE | AAPL @ 161.659 x100 | ts=5349443796463700
TRADE | AAPL @ 178.528 x100 | ts=5349443796486400
TRADE | AAPL @ 101.07 x100 | ts=5349443796507200
TRADE | AAPL @ 160.077 x100 | ts=5349443798045800
TRADE | AAPL @ 150.778 x100 | ts=5349443798073600
TRADE | AAPL @ 110.049 x100 | ts=5349443798106800
TRADE | AAPL @ 132.25 x100 | ts=5349443798133500
TRADE | AAPL @ 162.894 x100 | ts=5349443798160200
TRADE | AAPL @ 177.474 x100 | ts=5349443798178100
TRADE | AAPL @ 136.171 x100 | ts=5349443798213500
TRADE | AAPL @ 141.848 x100 | ts=5349443798231200
TRADE | AAPL @ 177.968 x100 | ts=5349443798269600
TRADE | AAPL @ 131.203 x100 | ts=5349443798342800
TRADE | AAPL @ 118.615 x100 | ts=5349443798369500
TRADE | AAPL @ 162.603 x100 | ts=5349443798387000
TRADE | AAPL @ 133.4 x100 | ts=5349443798413800
TRADE | AAPL @ 102.457 x100 | ts=5349443798469600
TRADE | AAPL @ 123.717 x100 | ts=5349443798497200
TRADE | AAPL @ 173.324 x100 | ts=5349443798515000
TRADE | AAPL @ 101.641 x100 | ts=5349443798533100
TRADE | AAPL @ 112.969 x100 | ts=5349443798616700
TRADE | AAPL @ 148.628 x100 | ts=5349443798654100
TRADE | AAPL @ 112.081 x100 | ts=5349443798672700
TRADE | AAPL @ 112.993 x100 | ts=5349443798699800
TRADE | AAPL @ 106.812 x100 | ts=5349443798727100
TRADE | AAPL @ 177.366 x100 | ts=5349443798744900
TRADE | AAPL @ 124.405 x100 | ts=5349443798800200
TRADE | AAPL @ 103.833 x100 | ts=5349443798827800
TRADE | AAPL @ 112.613 x100 | ts=5349443798854500
TRADE | AAPL @ 105.085 x100 | ts=5349443798918400
TRADE | AAPL @ 123.642 x100 | ts=5349443798945500
TRADE | AAPL @ 153.361 x100 | ts=5349443799001600
TRADE | AAPL @ 125.297 x100 | ts=5349443799028700
TRADE | AAPL @ 113.527 x100 | ts=5349443799086600
TRADE | AAPL @ 154.642 x100 | ts=5349443799104900
TRADE | AAPL @ 108.04 x100 | ts=5349443799123000
TRADE | AAPL @ 165.143 x100 | ts=5349443799141300
TRADE | AAPL @ 106.91 x100 | ts=5349443799178500
TRADE | AAPL @ 177.44 x100 | ts=5349443799196400
TRADE | AAPL @ 105.569 x100 | ts=5349443799233200
TRADE | AAPL @ 144.784 x100 | ts=5349443799271400
TRADE | AAPL @ 169.225 x100 | ts=5349443799309500
TRADE | AAPL @ 111.671 x100 | ts=5349443799338400
TRADE | AAPL @ 126.068 x100 | ts=5349443799367100
TRADE | AAPL @ 116.979 x100 | ts=5349443799395200
TRADE | AAPL @ 103.625 x100 | ts=5349443799423700
TRADE | AAPL @ 140.914 x100 | ts=5349443799472600
TRADE | AAPL @ 157.248 x100 | ts=5349443799492500
TRADE | AAPL @ 110.352 x100 | ts=5349443799530600
TRADE | AAPL @ 142.474 x100 | ts=5349443799559100
TRADE | AAPL @ 128.973 x100 | ts=5349443799586100
TRADE | AAPL @ 105.266 x100 | ts=5349443799613200
TRADE | AAPL @ 179.463 x100 | ts=5349443799630700
TRADE | AAPL @ 101.219 x100 | ts=5349443799666200
TRADE | AAPL @ 139.056 x100 | ts=5349443799702600
TRADE | AAPL @ 140.846 x100 | ts=5349443799765500
TRADE | AAPL @ 138.519 x100 | ts=5349443799833900
TRADE | AAPL @ 103.292 x100 | ts=5349443799853600
TRADE | AAPL @ 123.221 x100 | ts=5349443799900300
TRADE | AAPL @ 165.221 x100 | ts=5349443799917600
TRADE | AAPL @ 152.872 x100 | ts=5349443799962400
TRADE | AAPL @ 154.087 x100 | ts=5349443800064900
TRADE | AAPL @ 157.574 x100 | ts=5349443800318100
TRADE | AAPL @ 108.13 x100 | ts=5349443800378300
TRADE | AAPL @ 161.265 x100 | ts=5349443800406500
TRADE | AAPL @ 107.78 x100 | ts=5349443800462400
TRADE | AAPL @ 149.514 x100 | ts=5349443800503200
TRADE | AAPL @ 164.741 x100 | ts=5349443802184700
TRADE | AAPL @ 144.175 x100 | ts=5349443802203400
TRADE | AAPL @ 114.143 x100 | ts=5349443802230200
TRADE | AAPL @ 166.171 x100 | ts=5349443802247700
TRADE | AAPL @ 126.072 x100 | ts=5349443802304500
TRADE | AAPL @ 117.534 x100 | ts=5349443802331000
TRADE | AAPL @ 118.521 x100 | ts=5349443802357600
TRADE | AAPL @ 140.88 x100 | ts=5349443802384000
TRADE | AAPL @ 136.731 x100 | ts=5349443802410300
TRADE | AAPL @ 166.372 x100 | ts=5349443802464100
TRADE | AAPL @ 129.204 x100 | ts=5349443802481300
TRADE | AAPL @ 168.982 x100 | ts=5349443802534900
TRADE | AAPL @ 107.135 x100 | ts=5349443802552500
TRADE | AAPL @ 175.63 x100 | ts=5349443802570000
TRADE | AAPL @ 123.121 x100 | ts=5349443802605400
TRADE | AAPL @ 175.819 x100 | ts=5349443802641100
TRADE | AAPL @ 145.271 x100 | ts=5349443802677900
TRADE | AAPL @ 140.85 x100 | ts=5349443802704100
TRADE | AAPL @ 176.209 x100 | ts=5349443802721300
TRADE | AAPL @ 148.567 x100 | ts=5349443802775400
TRADE | AAPL @ 155.507 x100 | ts=5349443802801700
TRADE | AAPL @ 103.924 x100 | ts=5349443802865000
TRADE | AAPL @ 155.886 x100 | ts=5349443802882400
TRADE | AAPL @ 159.512 x100 | ts=5349443802926800
TRADE | AAPL @ 151.475 x100 | ts=5349443802953100
TRADE | AAPL @ 131.789 x100 | ts=5349443803006300
TRADE | AAPL @ 142.393 x100 | ts=5349443803032900
TRADE | AAPL @ 120.04 x100 | ts=5349443803059300
TRADE | AAPL @ 152.744 x100 | ts=5349443803094700
TRADE | AAPL @ 161.976 x100 | ts=5349443803121700
TRADE | AAPL @ 146.003 x100 | ts=5349443803148300
TRADE | AAPL @ 149.259 x100 | ts=5349443803192600
TRADE | AAPL @ 121.913 x100 | ts=5349443803210000
TRADE | AAPL @ 171.134 x100 | ts=5349443803227700
TRADE | AAPL @ 142.588 x100 | ts=5349443803245300
TRADE | AAPL @ 114.102 x100 | ts=5349443803272100
TRADE | AAPL @ 177.947 x100 | ts=5349443803325900
TRADE | AAPL @ 155.526 x100 | ts=5349443803361500
TRADE | AAPL @ 107.228 x100 | ts=5349443803388100
TRADE | AAPL @ 178.369 x100 | ts=5349443803424000
TRADE | AAPL @ 171.703 x100 | ts=5349443803459200
TRADE | AAPL @ 102.279 x100 | ts=5349443803485900
TRADE | AAPL @ 106.749 x100 | ts=5349443803512600
TRADE | AAPL @ 121.934 x100 | ts=5349443803558400
TRADE | AAPL @ 165.707 x100 | ts=5349443803653100
TRADE | AAPL @ 117.244 x100 | ts=5349443803993800
TRADE | AAPL @ 141.308 x100 | ts=5349443804332900
TRADE | AAPL @ 119.988 x100 | ts=5349443804478700
TRADE | AAPL @ 154.919 x100 | ts=5349443804620400
TRADE | AAPL @ 151.383 x100 | ts=5349443804911700
TRADE | AAPL @ 115.711 x100 | ts=5349443805128800
TRADE | AAPL @ 112.629 x100 | ts=5349443805258100
TRADE | AAPL @ 178.877 x100 | ts=5349443805294800
TRADE | AAPL @ 178.901 x100 | ts=5349443805322300
TRADE | AAPL @ 123.417 x100 | ts=5349443805340200
TRADE | AAPL @ 178.967 x100 | ts=5349443805358300
TRADE | AAPL @ 150.284 x100 | ts=5349443805385200
TRADE | AAPL @ 114.884 x100 | ts=5349443805403000
TRADE | AAPL @ 117.734 x100 | ts=5349443805431000
TRADE | AAPL @ 161.833 x100 | ts=5349443805458300
TRADE | AAPL @ 115.111 x100 | ts=5349443805485800
TRADE | AAPL @ 100.272 x100 | ts=5349443805533000
TRADE | AAPL @ 137.603 x100 | ts=5349443805581100
TRADE | AAPL @ 122.42 x100 | ts=5349443805610200
TRADE | AAPL @ 109.337 x100 | ts=5349443807049400
TRADE | AAPL @ 140.37 x100 | ts=5349443807104500
TRADE | AAPL @ 145.651 x100 | ts=5349443807131900
TRADE | AAPL @ 167.504 x100 | ts=5349443807159100
TRADE | AAPL @ 144.636 x100 | ts=5349443807189000
TRADE | AAPL @ 101.216 x100 | ts=5349443807225800
TRADE | AAPL @ 144.779 x100 | ts=5349443807283000
TRADE | AAPL @ 127.551 x100 | ts=5349443807321500
TRADE | AAPL @ 174.117 x100 | ts=5349443807339600
TRADE | AAPL @ 135.302 x100 | ts=5349443807367000
TRADE | AAPL @ 168.205 x100 | ts=5349443807393800
TRADE | AAPL @ 153.125 x100 | ts=5349443807424300
TRADE | AAPL @ 119.25 x100 | ts=5349443807514100
TRADE | AAPL @ 147.734 x100 | ts=5349443807677800
TRADE | AAPL @ 107.059 x100 | ts=5349443807754500
TRADE | AAPL @ 121.8 x100 | ts=5349443807843300
TRADE | AAPL @ 145.702 x100 | ts=5349443807875200
TRADE | AAPL @ 170.443 x100 | ts=5349443807919600
TRADE | AAPL @ 166.425 x100 | ts=5349443808018500
TRADE | AAPL @ 106.173 x100 | ts=5349443808044700
TRADE | AAPL @ 105.348 x100 | ts=5349443808075500
TRADE | AAPL @ 170.546 x100 | ts=5349443808098500
TRADE | AAPL @ 119.398 x100 | ts=5349443808163000
TRADE | AAPL @ 114.305 x100 | ts=5349443808200700
TRADE | AAPL @ 142.94 x100 | ts=5349443808221200
TRADE | AAPL @ 150.79 x100 | ts=5349443808250600
TRADE | AAPL @ 154.737 x100 | ts=5349443808279800
TRADE | AAPL @ 159.994 x100 | ts=5349443808341500
TRADE | AAPL @ 172.675 x100 | ts=5349443808388300
TRADE | AAPL @ 128.37 x100 | ts=5349443808407900
TRADE | AAPL @ 112.344 x100 | ts=5349443808435500
TRADE | AAPL @ 116.967 x100 | ts=5349443808484200
TRADE | AAPL @ 159.052 x100 | ts=5349443808502800
TRADE | AAPL @ 142.879 x100 | ts=5349443808530700
TRADE | AAPL @ 147.77 x100 | ts=5349443808647200
TRADE | AAPL @ 175.057 x100 | ts=5349443808694600
TRADE | AAPL @ 136.158 x100 | ts=5349443808713500
TRADE | AAPL @ 151.855 x100 | ts=5349443808771200
TRADE | AAPL @ 154.037 x100 | ts=5349443808798600
TRADE | AAPL @ 137.292 x100 | ts=5349443808816800
TRADE | AAPL @ 140.263 x100 | ts=5349443808872800
TRADE | AAPL @ 140.324 x100 | ts=5349443808940400
TRADE | AAPL @ 165.393 x100 | ts=5349443808969400
TRADE | AAPL @ 107.341 x100 | ts=5349443809026300
TRADE | AAPL @ 158.642 x100 | ts=5349443809044800
TRADE | AAPL @ 163.487 x100 | ts=5349443809094400
TRADE | AAPL @ 134.329 x100 | ts=5349443809132600
TRADE | AAPL @ 133.057 x100 | ts=5349443809182400
TRADE | AAPL @ 172.269 x100 | ts=5349443809202800
TRADE | AAPL @ 167.608 x100 | ts=5349443809234500
TRADE | AAPL @ 120.053 x100 | ts=5349443809327400
TRADE | AAPL @ 176.647 x100 | ts=5349443809366600
TRADE | AAPL @ 104.673 x100 | ts=5349443809386500
TRADE | AAPL @ 104.276 x100 | ts=5349443809432600
TRADE | AAPL @ 149.803 x100 | ts=5349443809460500
TRADE | AAPL @ 177.034 x100 | ts=5349443809478600
TRADE | AAPL @ 101.514 x100 | ts=5349443809496900
TRADE | AAPL @ 159.538 x100 | ts=5349443809533100
TRADE | AAPL @ 179.029 x100 | ts=5349443809561500
TRADE | AAPL @ 101.832 x100 | ts=5349443809597900
TRADE | AAPL @ 109.011 x100 | ts=5349443809645000
TRADE | AAPL @ 172.038 x100 | ts=5349443809662700
TRADE | AAPL @ 127.863 x100 | ts=5349443809680700
TRADE | AAPL @ 127.914 x100 | ts=5349443809709900

Tick-to-Trade Latency (ns):
Min: 8000
Max: 3035100
Mean: 26145.3
StdDev: 145339
P99: 127900

=== Realized PnL: 0 ===
TRADE | AAPL @ 177.637 x100 | ts=5349443810977700
TRADE | AAPL @ 126.678 x100 | ts=5349443810996400
TRADE | AAPL @ 178.578 x100 | ts=5349443811044100
TRADE | AAPL @ 153.556 x100 | ts=5349443811129500
TRADE | AAPL @ 100.558 x100 | ts=5349443811
